transliterated,reference,distance,features,address
nə̄,nə̄,0,[],"[{'id': 'Y7.28a', 'index': 2}]"
dāidī,dāidī,0,[],"[{'id': 'Y7.28a', 'index': 3}]"
ahmāicā,aɱāicā,1,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y7.28a', 'index': 4}]"
ahuiiē,ahuiiē,0,[],"[{'id': 'Y7.28a', 'index': 6}]"
manax́iiāica,manax́iiāca,1,"[{'type': 'replace', 'from': 'āi', 'to': 'ā', 'str': 'ā for āi', 'is_documented': False, 'description': None}]","[{'id': 'Y7.28a', 'index': 7}]"
tat̰,tat̰,0,[],"[{'id': 'Y7.28a', 'index': 8}, {'id': 'Y7.28b', 'index': 0}]"
ahiiā,ahiiā,0,[],"[{'id': 'Y7.28b', 'index': 1}]"
yātat̰,yātat̰,0,[],"[{'id': 'Y7.28b', 'index': 2}]"
upājamiiāmā,upājamiiāmā,0,[],"[{'id': 'Y7.28b', 'index': 3}]"
tauuācā,tauuācā,0,[],"[{'id': 'Y7.28b', 'index': 4}]"
sarəm,sarəm,0,[],"[{'id': 'Y7.28b', 'index': 5}]"
aṣ̌ax́iiācā,aṣ̌ax́iiācā,0,[],"[{'id': 'Y7.28b', 'index': 6}]"
vīspā̊,vīspā̊,0,[],"[{'id': 'Y7.28b', 'index': 7}]"
yaōuuē,yauuē,1,"[{'type': 'replace', 'from': 'aō', 'to': 'au', 'str': 'au for aō', 'is_documented': True, 'description': ""the monophthongization of the diphthong aō into a is noted in Indian manuscripts, though to a 'very lesser extent' than its monophthongization to u""}, {'type': 'replace', 'from': 'uu', 'to': 'u', 'str': 'u for uu', 'is_documented': True, 'description': 'uu replaces short u, lengthening effect common in Indian copies.'}]","[{'id': 'Y7.28b', 'index': 8}]"
yaϑā,yaϑā,0,[],"[{'id': 'Y7.28b', 'index': 9}, {'id': 'Y7.29YAV', 'index': 0}]"
ahī,ahū,0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y7.29YAV', 'index': 1}]"
vairiiō,vairiiō,0,[],"[{'id': 'Y7.29YAV', 'index': 2}]"
ahunəm,ahunəm,0,[],"[{'id': 'Y7.29YAV', 'index': 3}, {'id': 'Y7.30a', 'index': 0}]"
vairīm,vairīm,0,[],"[{'id': 'Y7.30a', 'index': 1}]"
arəšuxδəm,aršuxδəm,1,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.30a', 'index': 2}, {'id': 'Y7.30b', 'index': 0}]"
vācəm,vācim,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.30b', 'index': 1}]"
vaŋhīm,vaŋᵛhīm,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y7.30c', 'index': 3}]"
āfritīm,āfritīm,0,[],"[{'id': 'Y7.30c', 'index': 4}]"
uγrəm,uγrəm,0,[],"[{'id': 'Y7.30c', 'index': 5}, {'id': 'Y7.30d', 'index': 0}]"
taxməm,taxməm,0,[],"[{'id': 'Y7.30d', 'index': 1}, {'id': 'Y7.30d', 'index': 2}]"
dāmōiš,dāmōiš,0,[],"[{'id': 'Y7.30d', 'index': 3}]"
upamanəm,upamanəm,0,[],"[{'id': 'Y7.30d', 'index': 4}]"
yazatəm,yazatəm,0,[],"[{'id': 'Y7.30d', 'index': 6}]"
yazatəm,yazatəm,0,[],"[{'id': 'Y7.30d', 'index': 8}]"
hauruuata,hauruuata,0,[],"[{'id': 'Y7.30d', 'index': 9}, {'id': 'Y7.30e', 'index': 0}]"
amərətātā,amərətātā,0,[],"[{'id': 'Y7.30e', 'index': 1}]"
gāuš,gāuš,0,[],"[{'id': 'Y7.30e', 'index': 2}, {'id': 'Y7.30f', 'index': 0}]"
hudā̊,hudā̊,0,[],"[{'id': 'Y7.30f', 'index': 1}]"
haōməmca,haōməmca,0,[],"[{'id': 'Y7.30f', 'index': 2}, {'id': 'Y7.30g', 'index': 0}]"
parahaōməmca,parahaōməmca,0,[],"[{'id': 'Y7.30g', 'index': 1}]"
aēsmąsca,aēsmąsca,0,[],"[{'id': 'Y7.30h', 'index': 0}]"
baōiδīmca,baōiδīmca,0,[],"[{'id': 'Y7.30h', 'index': 1}]"
frasasti,frasasti,0,[],"[{'id': 'Y7.30h', 'index': 2}, {'id': 'Y7.30i', 'index': 0}, {'id': 'Y7.30i', 'index': 1}]"
daɱiiā̊,daɱaiiā̊,1,"[{'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.30i', 'index': 2}]"
vaŋhuiiā̊,vaŋhuiiā̊,0,[],"[{'id': 'Y7.30i', 'index': 3}]"
āfrətōiš,āfritōiš,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.30i', 'index': 4}]"
yeŋ́hē,yeŋ́hē,0,[],"[{'id': 'Y7.30i', 'index': 5}, {'id': 'Y7.31YeH', 'index': 0}]"
hātąm,hātąm,0,[],"[{'id': 'Y7.31YeH', 'index': 1}, {'id': 'Y7.31YeH', 'index': 2}]"
yaϑā,yaϑā,0,[],"[{'id': 'Y7.31YeH', 'index': 3}, {'id': 'Y8.0WazGr', 'index': 0}]"
ahī,ahū,0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y8.0WazGr', 'index': 1}]"
vairiiō,vairiiō,0,[],"[{'id': 'Y8.0WazGr', 'index': 2}, {'id': 'Y8.0WazGr', 'index': 3}]"
yō,yō,0,[],"[{'id': 'Y8.0WazGr', 'index': 4}]"
zaōtā,zaōtā,0,[],"[{'id': 'Y8.0WazGr', 'index': 5}]"
frāmē,frāmē,0,[],"[{'id': 'Y8.0WazGr', 'index': 6}]"
mrīte,mrūtē,2,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'replace', 'from': 'e', 'to': 'ē', 'str': 'ē for e', 'is_documented': True, 'description': 'This is a common feature of vowel quantity change observed in Indian manuscripts. It particularly affects final ē, which tends to be shortened to e due to recitation habits. This is considered not merely a quantitative alteration, but also a qualitative shift where the original more open ē transitions to a closer e. This pattern of shortening is prevalent across various Indian manuscript lineages'}]","[{'id': 'Y8.0WazGr', 'index': 7}]"
aϑā,aϑā,0,[],"[{'id': 'Y8.0WazGr', 'index': 8}, {'id': 'Y8.0WazGrF', 'index': 0}]"
ratuš,ratuš,0,[],"[{'id': 'Y8.0WazGrF', 'index': 1}]"
aṣ̌əm,aṣ̌əm,0,[],"[{'id': 'Y8.0WazGrF', 'index': 2}, {'id': 'Y8.1AV', 'index': 0}]"
vohī,vohū,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y8.1AV', 'index': 1}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y8.1AV', 'index': 2}, {'id': 'Y8.2a', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y8.2a', 'index': 1}]"
xᵛarəϑəm,xᵛarəϑəm,0,[],"[{'id': 'Y8.2a', 'index': 2}]"
miiazdəm,miiazdəm,0,[],"[{'id': 'Y8.2a', 'index': 3}]"
hauruuata,hauruuata,0,[],"[{'id': 'Y8.2a', 'index': 4}, {'id': 'Y8.2a', 'index': 5}]"
amərətāta,amərətāta,0,[],"[{'id': 'Y8.2a', 'index': 6}]"
gā̊uš,gāuš,1,"[{'type': 'replace', 'from': 'ā̊', 'to': 'āu', 'str': 'āu for ā̊', 'is_documented': True, 'description': ""In Iranian manuscripts, the dominant trend is the disappearance of ā̊, evolving into ā. This is considered a 'loss of a distinctive vowel'. Therefore, ā̊ for ā would primarily represent an inverse spelling or a 'wrong transcription' in this tradition""}, {'type': 'insert', 'to': 'u', 'str': 'u inserted', 'is_documented': True, 'description': 'u inserted epenthetically, e.g., ŋuh for ŋᵛh.'}]","[{'id': 'Y8.2a', 'index': 7}]"
haōməmca,haōməmca,0,[],"[{'id': 'Y8.2a', 'index': 8}]"
parahaōməmca,parahaōməmca,0,[],"[{'id': 'Y8.2a', 'index': 9}, {'id': 'Y8.2a', 'index': 10}]"
aēsmąsca,aēsmąsca,0,[],"[{'id': 'Y8.2a', 'index': 11}, {'id': 'Y8.2aF', 'index': 0}]"
baōiδīmca,baōiδīmca,0,[],"[{'id': 'Y8.2aF', 'index': 1}]"
frasasti,frasasti,0,[],"[{'id': 'Y8.2aF', 'index': 2}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y8.2aF', 'index': 3}, {'id': 'Y8.2aF', 'index': 4}]"
mazdā̊,mazdā̊,0,[],"[{'id': 'Y8.2aF', 'index': 5}]"
ahunahe,ahunahe,0,[],"[{'id': 'Y8.2aF', 'index': 6}]"
vairiiehe,vairiiehe,0,[],"[{'id': 'Y8.2aF', 'index': 7}]"
arəšuxδahe,aršuxδahe,1,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y8.2aF', 'index': 8}, {'id': 'Y8.2aF', 'index': 9}]"
vāxš,vāxš,0,[],"[{'id': 'Y8.2aF', 'index': 10}]"
dahmaiiā̊,daɱaiiā̊,1,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y8.2b', 'index': 0}]"
vaŋhuiiā̊,vaŋhuiiā̊,0,[],"[{'id': 'Y8.2b', 'index': 1}]"
āfritōiš,āfritōiš,0,[],"[{'id': 'Y8.2b', 'index': 2}]"
uγrāi,uγrāi,0,[],"[{'id': 'Y8.2b', 'index': 3}, {'id': 'Y8.2b', 'index': 4}]"
dāmōiš,dāmōiš,0,[],"[{'id': 'Y8.2b', 'index': 5}]"
upamanāi,upamanāi,0,[],"[{'id': 'Y8.2b', 'index': 6}]"
haōmaheca,haōmaheca,0,[],"[{'id': 'Y8.2b', 'index': 7}, {'id': 'Y8.2c', 'index': 0}]"
mąϑraheca,mąϑraheca,0,[],"[{'id': 'Y8.2c', 'index': 1}, {'id': 'Y8.2c', 'index': 2}]"
aṣ̌aōnaēca,aṣ̌aōnaēca,0,[],"[{'id': 'Y8.2c', 'index': 3}]"
zaraϑuštrahe,zaraϑuštrahe,0,[],"[{'id': 'Y8.2c', 'index': 4}]"
aṣ̌aiianō,aṣ̌aiianō,0,[],"[{'id': 'Y8.2c', 'index': 5}, {'id': 'Y8.2c', 'index': 6}]"
paitījamiiāt̰,paitījamiiāt̰,0,[],"[{'id': 'Y8.2c', 'index': 7}, {'id': 'Y8.2c', 'index': 8}]"
xᵛarata,xᵛarata,0,[],"[{'id': 'Y8.2c', 'index': 9}, {'id': 'Y8.3a', 'index': 0}]"
narō,narō,0,[],"[{'id': 'Y8.3a', 'index': 1}]"
aētəm,aētəm,0,[],"[{'id': 'Y8.3a', 'index': 2}]"
miiazdim,miiazdəm,1,"[{'type': 'replace', 'from': 'i', 'to': 'ə', 'str': 'ə for i', 'is_documented': False, 'description': None}]","[{'id': 'Y8.3a', 'index': 3}]"
yōi,yōi,0,[],"[{'id': 'Y8.3a', 'index': 4}]"
dəm,dim,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y8.3a', 'index': 5}]"
haṇghāna,haŋhāna,2,"[{'type': 'replace', 'from': 'ṇ', 'to': 'ŋ', 'str': 'ŋ for ṇ', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'g', 'str': 'g inserted', 'is_documented': False, 'description': None}]","[{'id': 'Y8.3a', 'index': 6}]"
aṣ̌āica,aṣ̌āicā,1,"[{'type': 'replace', 'from': 'a', 'to': 'ā', 'str': 'ā for a', 'is_documented': False, 'description': None}]","[{'id': 'Y8.3a', 'index': 7}]"
frə̄rətica,frə̄rətica,0,[],"[{'id': 'Y8.3a', 'index': 8}]"
aməṣ̌a,aməṣ̌a,0,[],"[{'id': 'Y8.3a', 'index': 9}, {'id': 'Y8.4a', 'index': 0}, {'id': 'Y8.4a', 'index': 1}]"
spəṇta,spəṇta,0,[],"[{'id': 'Y8.4a', 'index': 2}]"
daēne,daēne,0,[],"[{'id': 'Y8.4a', 'index': 3}]"
māzdaiiasna,mazdaiiasna,1,"[{'type': 'replace', 'from': 'ā', 'to': 'a', 'str': 'a for ā', 'is_documented': True, 'description': 'The sources do not describe a systematic orthographic or phonological feature where the short vowel a is lengthened to ā. While there are discussions about the pronunciation of a being more open or closer to e, and the rounding of ā in certain Iranian dialects, these do not indicate a direct substitution of ā for a.'}]","[{'id': 'Y8.4a', 'index': 4}]"
vaŋhuuasca,vaŋhauuasca,1,"[{'type': 'replace', 'from': 'uu', 'to': 'au', 'str': 'au for uu', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'u', 'str': 'u deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y8.4a', 'index': 5}, {'id': 'Y8.4a', 'index': 6}]"
vaŋhīšca,vaŋᵛhīšca,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y8.4a', 'index': 7}]"
zaōϑrā̊sca,zaōϑrā̊sca,0,[],"[{'id': 'Y8.4a', 'index': 8}]"
yōi,yōi,0,[],"[{'id': 'Y8.4a', 'index': 9}, {'id': 'Y8.4b', 'index': 0}]"
aēšauua,aēšuua,1,"[{'type': 'replace', 'from': 'au', 'to': 'uu', 'str': 'uu for au', 'is_documented': True, 'description': 'Short u replaces uu or ū, common in Indian manuscripts.'}, {'type': 'insert', 'to': 'u', 'str': 'u inserted', 'is_documented': True, 'description': 'u inserted epenthetically, e.g., ŋuh for ŋᵛh.'}]","[{'id': 'Y8.4b', 'index': 1}, {'id': 'Y8.4b', 'index': 2}]"
mazdaiiasna,mazdaiiasna,0,[],"[{'id': 'Y8.4b', 'index': 3}]"
aēšauua,aēšuua,1,"[{'type': 'replace', 'from': 'au', 'to': 'uu', 'str': 'uu for au', 'is_documented': True, 'description': 'Short u replaces uu or ū, common in Indian manuscripts.'}, {'type': 'insert', 'to': 'u', 'str': 'u inserted', 'is_documented': True, 'description': 'u inserted epenthetically, e.g., ŋuh for ŋᵛh.'}]","[{'id': 'Y8.4b', 'index': 4}]"
mazdaiiasnō,mazdaiiasnō,0,[],"[{'id': 'Y8.4b', 'index': 5}]"
aōjanō,aōjanō,0,[],"[{'id': 'Y8.4b', 'index': 6}, {'id': 'Y8.4b', 'index': 7}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y8.4b', 'index': 8}]"
rāϑma,rāϑma,0,[],"[{'id': 'Y8.4b', 'index': 9}]"
jīštaiiamnō,jīštaiiamnō,0,[],"[{'id': 'Y8.4b', 'index': 10}]"
yāϑβa,yāϑβa,0,[],"[{'id': 'Y8.4b', 'index': 11}, {'id': 'Y8.4c', 'index': 0}, {'id': 'Y8.4c', 'index': 1}]"
gaēϑā̊,gaēϑā̊,0,[],"[{'id': 'Y8.4c', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y8.4c', 'index': 3}]"
mərəγəṇti,mərəγəṇte,1,"[{'type': 'replace', 'from': 'i', 'to': 'e', 'str': 'e for i', 'is_documented': True, 'description': 'common confusions among short palatal vowels (ə, e, i)'}]","[{'id': 'Y8.4c', 'index': 4}]"
aōui,auui,1,"[{'type': 'replace', 'from': 'aō', 'to': 'au', 'str': 'au for aō', 'is_documented': True, 'description': ""the monophthongization of the diphthong aō into a is noted in Indian manuscripts, though to a 'very lesser extent' than its monophthongization to u""}]","[{'id': 'Y8.4c', 'index': 5}, {'id': 'Y8.4d', 'index': 0}]"
tī,tū,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y8.4d', 'index': 1}]"
dəm,dim,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y8.4d', 'index': 2}]"
disiiata,disiiata,0,[],"[{'id': 'Y8.4d', 'index': 3}]"
yā̊,yā̊,0,[],"[{'id': 'Y8.4d', 'index': 4}]"
apasca,apasca,0,[],"[{'id': 'Y8.4d', 'index': 5}]"
uruuarā̊sca,uruuarā̊sca,0,[],"[{'id': 'Y8.4d', 'index': 6}]"
zaōϑrā̊sca,zaōϑrā̊sca,0,[],"[{'id': 'Y8.4d', 'index': 7}, {'id': 'Y8.4d', 'index': 8}]"
yasca,yasca,0,[],"[{'id': 'Y8.4d', 'index': 9}, {'id': 'Y8.5a', 'index': 0}]"
aētaēšąm,aētaēšąm,0,[],"[{'id': 'Y8.5a', 'index': 1}]"
mazdaiiasnanąm,mazdaiiasnanąm,0,[],"[{'id': 'Y8.5a', 'index': 2}]"
pərənāiiunąm,pərənāiiunąm,0,[],"[{'id': 'Y8.5a', 'index': 3}]"
aiβizīzuiianąm,aiβizūzuiianąm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y8.5a', 'index': 4}]"
imą,imą,0,[],"[{'id': 'Y8.5a', 'index': 5}]"
vacō,vacō,0,[],"[{'id': 'Y8.5a', 'index': 6}]"
nōit̰,nōit̰,0,[],"[{'id': 'Y8.5a', 'index': 7}]"
vīsaiti,vīsaite,1,"[{'type': 'replace', 'from': 'i', 'to': 'e', 'str': 'e for i', 'is_documented': True, 'description': 'common confusions among short palatal vowels (ə, e, i)'}]","[{'id': 'Y8.5a', 'index': 8}]"
framrīiti,framrūite,2,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'replace', 'from': 'i', 'to': 'e', 'str': 'e for i', 'is_documented': True, 'description': 'common confusions among short palatal vowels (ə, e, i)'}]","[{'id': 'Y8.5a', 'index': 9}]"
aētąm,aētąm,0,[],"[{'id': 'Y8.5a', 'index': 10}]"
āiiātąmanahe,āyātumanahe,1,"[{'type': 'replace', 'from': 'āi', 'to': 'ā', 'str': 'ā for āi', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'i', 'to': 'y', 'str': 'y for i', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'ą', 'to': 'u', 'str': 'u for ą', 'is_documented': False, 'description': None}]","[{'id': 'Y8.5a', 'index': 11}, {'id': 'Y8.5a', 'index': 12}]"
jasaitē,jasaiti,1,"[{'type': 'replace', 'from': 'ē', 'to': 'i', 'str': 'i for ē', 'is_documented': False, 'description': None}]","[{'id': 'Y8.5a', 'index': 15}]"
aṣ̌əm,aṣ̌əm,0,[],"[{'id': 'Y8.5a', 'index': 16}, {'id': 'Y8.6AV', 'index': 0}]"
vohī,vohū,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y8.6AV', 'index': 1}]"
aṣ̌əm,aṣ̌əm,0,[],"[{'id': 'Y8.6AV', 'index': 2}, {'id': 'Y8.6AVF', 'index': 0}]"
vohī,vohū,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y8.6AVF', 'index': 1}]"
yaϑā,yaϑā,0,[],"[{'id': 'Y8.6AVF', 'index': 2}, {'id': 'Y8.7YAV', 'index': 0}]"
ahī,ahū,0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y8.7YAV', 'index': 1}]"
vairiiō,vairiiō,0,[],"[{'id': 'Y8.7YAV', 'index': 2}]"
vasasca,vasasca,0,[],"[{'id': 'Y8.7YAV', 'index': 3}, {'id': 'Y8.8a', 'index': 0}, {'id': 'Y8.8a', 'index': 1}]"
tē,tē,0,[],"[{'id': 'Y8.8a', 'index': 2}]"
uštāca,uštāca,0,[],"[{'id': 'Y8.8a', 'index': 4}]"
xšaēša,xšaēša,0,[],"[{'id': 'Y8.8a', 'index': 5}]"
hauuanąm,hauuanąm,0,[],"[{'id': 'Y8.8a', 'index': 6}]"
dāmąn,dāmąn,0,[],"[{'id': 'Y8.8a', 'index': 7}]"
vasō,vasō,0,[],"[{'id': 'Y8.8a', 'index': 8}, {'id': 'Y8.8b', 'index': 0}]"
āpō,āpō,0,[],"[{'id': 'Y8.8b', 'index': 1}]"
vasō,vasō,0,[],"[{'id': 'Y8.8b', 'index': 2}]"
uruuarā̊,uruuarā̊,0,[],"[{'id': 'Y8.8b', 'index': 3}, {'id': 'Y8.8b', 'index': 4}]"
vasō,vasō,0,[],"[{'id': 'Y8.8b', 'index': 5}]"
vīspa,vīspa,0,[],"[{'id': 'Y8.8b', 'index': 6}]"
vohī,vohū,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y8.8b', 'index': 7}]"
aṣ̌acīϑra,aṣ̌aciϑra,1,"[{'type': 'replace', 'from': 'ī', 'to': 'i', 'str': 'i for ī', 'is_documented': True, 'description': ""In Iranian (Behdini) recitation, the sound of i is described as 'emphatic' and likely 'long', differentiating it from e and ə which tend to be short. This phonological characteristic suggests a tendency for i to be realized as ī. Furthermore, ī is commonly observed as the result of the closing of long palatal vowels ē and ə̄ in Iranian manuscripts""}]","[{'id': 'Y8.8b', 'index': 8}]"
xšaiiamnəm,xšaiiamnəm,0,[],"[{'id': 'Y8.8b', 'index': 9}, {'id': 'Y8.8c', 'index': 0}, {'id': 'Y8.8c', 'index': 1}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y8.8c', 'index': 2}]"
dāiiata,dāiiata,0,[],"[{'id': 'Y8.8c', 'index': 3}]"
axšaiiamnəm,axšaiiamnəm,0,[],"[{'id': 'Y8.8c', 'index': 4}]"
druuaṇtəm,druuaṇtəm,0,[],"[{'id': 'Y8.8c', 'index': 5}]"
vasōxšaϑrō,vasōxšaϑrō,0,[],"[{'id': 'Y8.8c', 'index': 6}, {'id': 'Y8.9a', 'index': 0}]"
hiiāt̰,hiiāt̰,0,[],"[{'id': 'Y8.9a', 'index': 1}]"
aṣ̌auua,aṣ̌auua,0,[],"[{'id': 'Y8.9a', 'index': 2}]"
auuasōxšaϑrō,auuasōxšaϑrō,0,[],"[{'id': 'Y8.9a', 'index': 3}, {'id': 'Y8.9a', 'index': 4}]"
hiiāt̰,hiiāt̰,0,[],"[{'id': 'Y8.9a', 'index': 5}]"
druuā̊,druuā̊,0,[],"[{'id': 'Y8.9a', 'index': 6}]"
gatō,gatō,0,[],"[{'id': 'Y8.9a', 'index': 7}, {'id': 'Y8.9b', 'index': 0}]"
hamastō,hamistō,1,"[{'type': 'replace', 'from': 'a', 'to': 'i', 'str': 'i for a', 'is_documented': True, 'description': ""In Iranian manuscripts, the confusion of 'a' for 'i' occurs, especially before nasals or after 'r' (e.g., 'tną' for 'tą', 'ϑrətiia-' for 'ϑritiia-'). This is part of the general confusion of short vowels ('i', 'e', 'ə'). While Indian manuscripts show frequent 'i' for 'ə' and 'i' for 'e', a direct 'a' for 'i' is not highlighted as a distinct feature.""}]","[{'id': 'Y8.9b', 'index': 1}, {'id': 'Y8.9b', 'index': 2}]"
nižbərətō,nižbərətō,0,[],"[{'id': 'Y8.9b', 'index': 3}]"
haca,haca,0,[],"[{'id': 'Y8.9b', 'index': 4}]"
