transliterated,reference,distance,features,address
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.10RatuLetDat.b', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.10RatuLetDat.b', 'index': 5}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.10RatuLetDat.b', 'index': 6}, {'id': 'Y7.10c', 'index': 0}]"
daδą̇mi,daδąmi,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y7.10c', 'index': 1}, {'id': 'Y7.10c', 'index': 2}]"
sraošahe,sraōšahe,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.10c', 'index': 3}, {'id': 'Y7.10RatuLetDat.c', 'index': 0}]"
ašaiiehe,aṣ̌iiehe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}, {'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.10RatuLetDat.c', 'index': 1}]"
aṣ̌iuuatō,aṣ̌iuuatō,0,[],"[{'id': 'Y7.10RatuLetDat.c', 'index': 2}, {'id': 'Y7.10RatuLetDat.c', 'index': 3}]"
vərəϑrājanō,vərəϑrājanō,0,[],"[{'id': 'Y7.10RatuLetDat.c', 'index': 4}]"
frādat̰gaēϑahe,frādat̰gaēϑahe,0,[],"[{'id': 'Y7.10RatuLetDat.c', 'index': 5}]"
rašnaoš,rašnaōš,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.10RatuLetDat.c', 'index': 6}, {'id': 'Y7.10RatuLetDat.cF', 'index': 0}]"
razištahe,razištahe,0,[],"[{'id': 'Y7.10RatuLetDat.cF', 'index': 1}, {'id': 'Y7.10RatuLetDat.cF', 'index': 2}]"
arštātasca,arštātasca,0,[],"[{'id': 'Y7.10RatuLetDat.cF', 'index': 3}]"
frādat̰gaēϑaiiā̊,frādat̰gaēϑaiiā̊,0,[],"[{'id': 'Y7.10RatuLetDat.cF', 'index': 4}, {'id': 'Y7.10RatuLetDat.cF', 'index': 5}]"
varədat̰gaēϑaiiā̊,varədat̰gaēϑaiiā̊,0,[],"[{'id': 'Y7.10RatuLetDat.cF', 'index': 6}]"
ašaiia,aṣ̌aiia,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.10RatuLetDat.cF', 'index': 7}, {'id': 'Y7.11a', 'index': 0}]"
daδą̇mi,daδąmi,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y7.11a', 'index': 1}]"
māhiiaēibiiō,māhiiaēibiiō,0,[],"[{'id': 'Y7.11a', 'index': 2}, {'id': 'Y7.11a', 'index': 3}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.11a', 'index': 4}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y7.11a', 'index': 5}]"
aṇtarəmā̊ŋhāi,aṇtarəmā̊ŋhāi,2,[],"[{'id': 'Y7.11a', 'index': 6}, {'id': 'Y7.11a', 'index': 7}]"
aṣ̌aone,aṣ̌aōne,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.11a', 'index': 8}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.11a', 'index': 9}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.11a', 'index': 10}]"
ašaiia,aṣ̌aiia,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.11a', 'index': 11}, {'id': 'Y7.11b', 'index': 0}]"
daδą̇mi,daδąmi,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y7.11b', 'index': 1}]"
pərənōmā̊ŋhāi,pərənōmā̊ŋhāi,0,[],"[{'id': 'Y7.11b', 'index': 2}]"
vīšapataϑāica,vīšaptaϑāica,1,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.11b', 'index': 3}]"
aṣ̌aone,aṣ̌aōne,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.11b', 'index': 4}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.11b', 'index': 5}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.11b', 'index': 6}, {'id': 'Y7.11b', 'index': 7}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.11b', 'index': 8}, {'id': 'Y7.12a', 'index': 0}]"
daδą̇mi,daδąmi,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y7.12a', 'index': 1}]"
yāiriiaēibiiō,yāiriiaēibiiō,0,[],"[{'id': 'Y7.12a', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12a', 'index': 3}, {'id': 'Y7.12a', 'index': 4}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y7.12a', 'index': 5}]"
maiδiiōizarəmaiiāi,maiδiiōizarəmaiiāi,0,[],"[{'id': 'Y7.12a', 'index': 6}]"
aṣ̌aone,aṣ̌aōne,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12a', 'index': 7}, {'id': 'Y7.12a', 'index': 8}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.12a', 'index': 9}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12a', 'index': 10}]"
ašaiia,aṣ̌aiia,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.12a', 'index': 11}, {'id': 'Y7.12b', 'index': 0}]"
daδą̇mi,daδąmi,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y7.12b', 'index': 1}]"
maiδiiōšahemāi,maiδiiōišəmāi,3,"[{'type': 'replace', 'from': 'ō', 'to': 'ōi', 'str': 'ōi for ō', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'a', 'to': 'ə', 'str': 'ə for a', 'is_documented': True, 'description': ""This occurs in Iranian manuscripts, although i for ə is more common in Yazdi manuscripts, and e for ə in Kermani manuscripts. The vowel ə is described as a 'colourless' central-mid vowel, which is often interchanged with a, i, and u in Avestan scholarship""}, {'type': 'insert', 'to': 'h', 'str': 'h inserted', 'is_documented': True, 'description': ""The inverse of the loss of 'h' (i.e., 'h' being inserted) occurs, leading to 'misunderstandings'""}, {'type': 'insert', 'to': 'e', 'str': 'e inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12b', 'index': 2}]"
ašaone,aṣ̌aōne,2,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}, {'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12b', 'index': 4}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.12b', 'index': 5}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12b', 'index': 6}]"
ašiia,aṣ̌aiia,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}, {'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12b', 'index': 7}, {'id': 'Y7.12c', 'index': 0}]"
daδą̇mi,daδąmi,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y7.12c', 'index': 1}]"
paitišahahiiāi,paitišhahiiāi,1,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12c', 'index': 2}]"
ašaone,aṣ̌aōne,2,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}, {'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12c', 'index': 3}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.12c', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12c', 'index': 5}]"
ašaiia,aṣ̌aiia,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.12c', 'index': 6}, {'id': 'Y7.12d', 'index': 0}]"
daδą̇mi,daδąmi,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y7.12d', 'index': 1}]"
aiiāϑrəmāi,aiiāϑrimāi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.12d', 'index': 2}]"
fraouruuaēštrəmāi,fraōuruuaēštrimāi,2,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'replace', 'from': 'ou', 'to': 'u', 'str': 'u for ou', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.12d', 'index': 3}, {'id': 'Y7.12d', 'index': 4}]"
varəšniharštāica,varšniharštāica,1,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12d', 'index': 5}]"
aṣ̌aone,aṣ̌aōne,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12d', 'index': 6}, {'id': 'Y7.12d', 'index': 7}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.12d', 'index': 8}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12d', 'index': 9}]"
ašaiia,aṣ̌aiia,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.12d', 'index': 10}, {'id': 'Y7.12e', 'index': 0}]"
daδą̇mi,daδąmi,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y7.12e', 'index': 1}, {'id': 'Y7.12e', 'index': 2}]"
maiδiiāiriiāi,maiδiiāiriiāi,0,[],"[{'id': 'Y7.12e', 'index': 3}]"
ašaone,aṣ̌aōne,2,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}, {'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12e', 'index': 4}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.12e', 'index': 5}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12e', 'index': 6}]"
ašaiia,aṣ̌aiia,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.12e', 'index': 7}, {'id': 'Y7.12f', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.12f', 'index': 1}]"
hamaspaϑmaēdiiāi,hamaspaϑmaēdaiiāi,1,"[{'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12f', 'index': 2}]"
aṣ̌aone,aṣ̌aōne,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12f', 'index': 3}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y7.12f', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12f', 'index': 5}]"
