transliterated,reference,distance,features,address
γə̄nąnąmca,γə̄nąnąmca,0,[],"[{'id': 'Y7.9c', 'index': 4}]"
vīrōvąϑβanąm,vīrōvąϑβanąm,0,[],"[{'id': 'Y7.9c', 'index': 5}, {'id': 'Y7.9c', 'index': 6}]"
yāiriiaiiā̊sca,yāiriiaiiā̊sca,0,[],"[{'id': 'Y7.9c', 'index': 7}]"
hušətōiš,hušitōiš,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.9c', 'index': 8}, {'id': 'Y7.9c', 'index': 9}]"
amaheca,amaheca,0,[],"[{'id': 'Y7.9c', 'index': 10}]"
hutāštahe,hutāštahe,0,[],"[{'id': 'Y7.9c', 'index': 11}]"
uraōδahe,raōδahe,1,"[{'type': 'insert', 'to': 'u', 'str': 'u inserted', 'is_documented': True, 'description': 'u inserted epenthetically, e.g., ŋuh for ŋᵛh.'}]","[{'id': 'Y7.9c', 'index': 12}, {'id': 'Y7.9c', 'index': 13}]"
vərəϑraγnaheca,vərəϑraγnaheca,0,[],"[{'id': 'Y7.9c', 'index': 14}]"
ahuraδātahe,ahuraδātahe,0,[],"[{'id': 'Y7.9c', 'index': 15}]"
vanaiṇtiiā̊sca,vanaiṇtiiā̊sca,0,[],"[{'id': 'Y7.9c', 'index': 16}]"
uparatātō,uparatātō,0,[],"[{'id': 'Y7.9c', 'index': 17}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.10a', 'index': 0}, {'id': 'Y7.10a', 'index': 1}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.10a', 'index': 2}]"
ušahināi,ušahināi,0,[],"[{'id': 'Y7.10a', 'index': 3}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.10a', 'index': 4}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.10a', 'index': 4.5}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.10a', 'index': 5}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.10a', 'index': 6}, {'id': 'Y7.10b', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.10b', 'index': 1}]"
bərəjiiāi,bərəjiiāi,0,[],"[{'id': 'Y7.10b', 'index': 2}, {'id': 'Y7.10b', 'index': 3}]"
nmānaiiāica,nmāńiiāica,2,"[{'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}, {'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.10b', 'index': 4}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.10b', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.10b', 'index': 6}, {'id': 'Y7.10b', 'index': 7}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.10b', 'index': 8}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.10b', 'index': 9}, {'id': 'Y7.10c', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.10c', 'index': 1}]"
sraōšahe,sraōšahe,0,[],"[{'id': 'Y7.10c', 'index': 2}, {'id': 'Y7.10c', 'index': 3}]"
aṣ̌iiehe,aṣ̌iiehe,0,[],"[{'id': 'Y7.10c', 'index': 4}]"
aṣ̌auuatō,aṣ̌auuanō,1,"[{'type': 'replace', 'from': 't', 'to': 'n', 'str': 'n for t', 'is_documented': False, 'description': None}]","[{'id': 'Y7.10c', 'index': 5}]"
vərəϑrājanō,vərəϑrājanō,0,[],"[{'id': 'Y7.10c', 'index': 6}, {'id': 'Y7.10c', 'index': 7}]"
frādat̰gaēϑahe,frādat̰gaēϑahe,0,[],"[{'id': 'Y7.10c', 'index': 8}]"
rašnōiš,rašnaōš,2,"[{'type': 'replace', 'from': 'ōi', 'to': 'aō', 'str': 'aō for ōi', 'is_documented': True, 'description': ""This feature represents a confusion within a broader group of spellings including aō, ōi, aōi, and ō. This confusion arises because all these forms were likely pronounced as ō or ū. While ōi for aō 'does not usually occur' as a general rule in Iranian manuscripts, it can be found in specific contexts, such as the genitive singular forms of u-stems (e.g., rašnaōš vs. rašnōiš), where there might be influence from i-stems. In Indian manuscripts, this type of confusion, including ō for ōi and ōi for ō, is frequently observed""}]","[{'id': 'Y7.10c', 'index': 9}]"
razištahe,razištahe,0,[],"[{'id': 'Y7.10c', 'index': 10}, {'id': 'Y7.10c', 'index': 11}]"
arəštātasca,arštātasca,1,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.10c', 'index': 12}]"
frādat̰gaēϑaiiā̊,frādat̰gaēϑaiiā̊,0,[],"[{'id': 'Y7.10c', 'index': 13}, {'id': 'Y7.10c', 'index': 14}]"
varədat̰gaēϑaiiā̊,varədat̰gaēϑaiiā̊,0,[],"[{'id': 'Y7.10c', 'index': 15}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.10c', 'index': 16}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.11a', 'index': 0}]"
māhiiaēibiiō,māhiiaēibiiō,0,[],"[{'id': 'Y7.11a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.11a', 'index': 2}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y7.11a', 'index': 3}, {'id': 'Y7.11a', 'index': 4}]"
aṇtarəmā̊ŋhāi,aṇtarəmā̊ŋhāi,0,[],"[{'id': 'Y7.11a', 'index': 5}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.11a', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.11a', 'index': 7}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.11a', 'index': 8}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.11a', 'index': 9}, {'id': 'Y7.11b', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.11b', 'index': 1}]"
pərənōmā̊ŋhāi,pərənōmā̊ŋhāi,0,[],"[{'id': 'Y7.11b', 'index': 2}, {'id': 'Y7.11b', 'index': 3}]"
vīšaptaϑāica,vīšaptaϑāica,0,[],"[{'id': 'Y7.11b', 'index': 4}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.11b', 'index': 5}, {'id': 'Y7.11b', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.11b', 'index': 7}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.11b', 'index': 8}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.11b', 'index': 9}, {'id': 'Y7.12a', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.12a', 'index': 1}, {'id': 'Y7.12a', 'index': 2}]"
yāiriiaēibiiō,yāiriiaēibiiō,0,[],"[{'id': 'Y7.12a', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12a', 'index': 4}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y7.12a', 'index': 5}]"
maiδiiōizarəmiiāi,maiδiiōizarəmaiiāi,1,"[{'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12a', 'index': 5.5}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.12a', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12a', 'index': 7}, {'id': 'Y7.12a', 'index': 8}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12a', 'index': 9}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.12a', 'index': 10}, {'id': 'Y7.12b', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.12b', 'index': 1}]"
maiδiiōišəmāi,maiδiiōišəmāi,0,[],"[{'id': 'Y7.12b', 'index': 2}, {'id': 'Y7.12b', 'index': 3}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.12b', 'index': 4}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12b', 'index': 5}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12b', 'index': 6}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.12b', 'index': 7}, {'id': 'Y7.12c', 'index': 0}, {'id': 'Y7.12c', 'index': 1}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.12c', 'index': 2}]"
paitišahiiāi,paitišhahiiāi,1,"[{'type': 'delete', 'from': 'h', 'str': 'h deleted', 'is_documented': True, 'description': 'The loss of aspiration (h) is a significant orthographic and phonological feature influenced by modern recitation practices. In Indian manuscripts, this loss is widespread and can occur in various positions within a word. It is attributed to the influence of Gujarati, where h is often pronounced softly or omitted, particularly in medial position'}]","[{'id': 'Y7.12c', 'index': 3}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.12c', 'index': 4}, {'id': 'Y7.12c', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12c', 'index': 6}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12c', 'index': 7}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.12c', 'index': 8}, {'id': 'Y7.12d', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.12d', 'index': 1}]"
aiiāϑrəmāi,aiiāϑrimāi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.12d', 'index': 2}]"
fraōuruuaēštrəmāi,fraōuruuaēštrimāi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.12d', 'index': 3}]"
varəšniharəštāica,varšniharštāica,2,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12d', 'index': 4}, {'id': 'Y7.12d', 'index': 5}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.12d', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12d', 'index': 7}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12d', 'index': 8}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.12d', 'index': 9}, {'id': 'Y7.12e', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.12e', 'index': 1}]"
maiδiiāiriiāi,maiδiiāiriiāi,0,[],"[{'id': 'Y7.12e', 'index': 2}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.12e', 'index': 3}, {'id': 'Y7.12e', 'index': 4}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12e', 'index': 5}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12e', 'index': 6}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.12e', 'index': 7}, {'id': 'Y7.12f', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.12f', 'index': 1}]"
hamaspaϑmaēdiiāi,hamaspaϑmaēdaiiāi,1,"[{'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12f', 'index': 2}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.12f', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12f', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12f', 'index': 5}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.12f', 'index': 6}, {'id': 'Y7.12g', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.12g', 'index': 1}]"
sarəδaēibiiō,sarəδaēibiiō,0,[],"[{'id': 'Y7.12g', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12g', 'index': 3}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y7.12g', 'index': 4}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.12g', 'index': 5}, {'id': 'Y7.13a', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.13a', 'index': 1}]"
vīspaēibiiō,vīspaēibiiō,0,[],"[{'id': 'Y7.13a', 'index': 2}, {'id': 'Y7.13a', 'index': 3}]"
aēibiiō,aēibiiō,0,[],"[{'id': 'Y7.13a', 'index': 4}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y7.13a', 'index': 5}]"
yōi,yōi,0,[],"[{'id': 'Y7.13a', 'index': 6}]"
həṇti,həṇti,0,[],"[{'id': 'Y7.13a', 'index': 7}, {'id': 'Y7.13a', 'index': 8}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.13a', 'index': 9}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y7.13a', 'index': 10}]"
ϑrəiiasca,ϑraiiasca,1,"[{'type': 'replace', 'from': 'ə', 'to': 'ai', 'str': 'ai for ə', 'is_documented': True, 'description': ""While ə is described as a 'shading of a' in Indian manuscripts, and Jackson notes a in Behdini can lean towards an 'inverted a' or 'close to e', this is more of a pronunciation tendency or a description of the vowel's quality rather than a common orthographic substitution in the way ə substitutes i or e""}, {'type': 'replace', 'from': 'ii', 'to': 'i', 'str': 'i for ii', 'is_documented': True, 'description': 'This is a very common feature in Indian manuscripts'}]","[{'id': 'Y7.13a', 'index': 11}]"
ϑrəsąsca,ϑrisąsca,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.13a', 'index': 12}, {'id': 'Y7.13a', 'index': 13}]"
nazdišta,nazdišta,0,[],"[{'id': 'Y7.13a', 'index': 14}]"
pairəšhāuuanaiiō,pairišhāuuanaiiō,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.13a', 'index': 15}, {'id': 'Y7.13a', 'index': 16}]"
yōi,yōi,0,[],"[{'id': 'Y7.13a', 'index': 17}]"
həṇti,həṇti,0,[],"[{'id': 'Y7.13a', 'index': 18}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.13a', 'index': 19}]"
yat̰,yat̰,0,[],"[{'id': 'Y7.13a', 'index': 20}]"
vahištahe,vahištahe,0,[],"[{'id': 'Y7.13a', 'index': 21}, {'id': 'Y7.13a', 'index': 22}]"
mazdōfrasāsta,mazdōfrasāsta,0,[],"[{'id': 'Y7.13a', 'index': 23}]"
zaraϑuštrōfraōxta,zaraϑuštrōfraōxta,0,[],"[{'id': 'Y7.13a', 'index': 24}, {'id': 'Y7.13a', 'index': 25}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.13a', 'index': 26}, {'id': 'Y7.14a', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.14a', 'index': 1}]"
ahuraēibiia,ahuraēibiia,0,[],"[{'id': 'Y7.14a', 'index': 2}, {'id': 'Y7.14a', 'index': 3}]"
miϑraēiia,miϑraēibiia,2,"[{'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'delete', 'from': 'b', 'str': 'b deleted', 'is_documented': False, 'description': None}]","[{'id': 'Y7.14a', 'index': 4}]"
bərəzaṇbiia,bərəzaṇbiia,0,[],"[{'id': 'Y7.14a', 'index': 5}]"
aiϑiiejaŋhaēibiia,aiϑiiejaŋhaēibiia,0,[],"[{'id': 'Y7.14a', 'index': 6}, {'id': 'Y7.14a', 'index': 7}]"
aṣ̌auuanaēibiia,aṣ̌auuanaēibiia,0,[],"[{'id': 'Y7.14a', 'index': 8}]"
stārąmca,stārąmca,0,[],"[{'id': 'Y7.14a', 'index': 9}, {'id': 'Y7.14a', 'index': 10}]"
spəṇtōmaińiiauuanąm,spəṇtōmaińiiauuanąm,0,[],"[{'id': 'Y7.14a', 'index': 11}]"
dāmanąm,dāmanąm,0,[],"[{'id': 'Y7.14a', 'index': 12}, {'id': 'Y7.14a', 'index': 13}]"
tištriieheca,tištriieheca,0,[],"[{'id': 'Y7.14a', 'index': 14}]"
stārō,stārō,0,[],"[{'id': 'Y7.14a', 'index': 15}]"
raēuuatō,raēuuatō,0,[],"[{'id': 'Y7.14a', 'index': 16}]"
xᵛarənaŋhatō,xᵛarənaŋᵛhatō,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y7.14a', 'index': 17}]"
mā̊ŋhaheca,mā̊ŋhaheca,0,[],"[{'id': 'Y7.14a', 'index': 18}]"
gaōciϑrahe,gaōciϑrahe,0,[],"[{'id': 'Y7.14a', 'index': 19}, {'id': 'Y7.14a', 'index': 20}]"
huuarəca,huuarəca,0,[],"[{'id': 'Y7.14a', 'index': 21}]"
xšaētahe,xšaētahe,0,[],"[{'id': 'Y7.14a', 'index': 22}]"
auruuat̰aspahe,auruuat̰aspahe,0,[],"[{'id': 'Y7.14a', 'index': 23}, {'id': 'Y7.14a', 'index': 24}]"
dōiϑrahe,dōiϑrahe,0,[],"[{'id': 'Y7.14a', 'index': 25}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y7.14a', 'index': 26}]"
mazdā̊,mazdā̊,0,[],"[{'id': 'Y7.14a', 'index': 27}]"
miϑrahe,miϑrahe,0,[],"[{'id': 'Y7.14a', 'index': 28}]"
dax́iiunąm,dax́iiunąm,0,[],"[{'id': 'Y7.14a', 'index': 29}]"
daŋ́hupatōiš,daiŋ́hupatōiš,1,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}]","[{'id': 'Y7.14a', 'index': 30}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.14a', 'index': 31}, {'id': 'Y7.15a', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.15a', 'index': 1}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.15a', 'index': 2}, {'id': 'Y7.16a', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.16a', 'index': 1}]"
tauua,tauua,0,[],"[{'id': 'Y7.16a', 'index': 2}]"
āϑrō,āϑrō,0,[],"[{'id': 'Y7.16a', 'index': 3}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y7.16a', 'index': 4}, {'id': 'Y7.16a', 'index': 5}]"
mazdā̊,mazdā̊,0,[],"[{'id': 'Y7.16a', 'index': 6}]"
puϑra,puϑra,0,[],"[{'id': 'Y7.16a', 'index': 7}]"
mat̰,mat̰,0,[],"[{'id': 'Y7.16a', 'index': 8}]"
vīspaēibiiō,vīspaēibiiō,0,[],"[{'id': 'Y7.16a', 'index': 9}]"
ātərəbiiō,ātərəbiiō,0,[],"[{'id': 'Y7.16a', 'index': 9.5}, {'id': 'Y7.16b', 'index': 0}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.16a', 'index': 10}, {'id': 'Y7.16b', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.16b', 'index': 1}]"
aiβiiō,aiβiiō,0,[],"[{'id': 'Y7.16b', 'index': 2}]"
vaŋhaēibiiō,vaŋᵛhībiiō,3,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}, {'type': 'replace', 'from': 'aē', 'to': 'ī', 'str': 'ī for aē', 'is_documented': True, 'description': ""his represents an 'inverse spelling' where the diphthong aē appears in place of an etymologically expected ī (or an ū that has undergone the ū > ī shift). This feature is observed in later Iranian manuscripts, particularly those from the Zand period""}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.16b', 'index': 3}]"
vīspanąmca,vīspanąmca,0,[],"[{'id': 'Y7.16b', 'index': 4}]"
apąm,apąm,0,[],"[{'id': 'Y7.16b', 'index': 5}]"
mazdaδātanąm,mazdaδātanąm,0,[],"[{'id': 'Y7.16b', 'index': 6}]"
vīspanąmca,vīspanąmca,0,[],"[{'id': 'Y7.16b', 'index': 7}]"
uruuaranąm,uruuaranąm,0,[],"[{'id': 'Y7.16b', 'index': 8}, {'id': 'Y7.16b', 'index': 9}]"
mazdaδātanąm,mazdaδātanąm,0,[],"[{'id': 'Y7.16b', 'index': 10}]"
aṣ̌aiia,aṣ̌aiia,0,[],"[{'id': 'Y7.16b', 'index': 11}, {'id': 'Y7.17a', 'index': 0}]"
daδąmi,daδąmi,0,[],"[{'id': 'Y7.17a', 'index': 1}, {'id': 'Y7.17a', 'index': 2}]"
mąϑrahe,mąϑrahe,0,[],"[{'id': 'Y7.17a', 'index': 3}]"
spəṇtahe,spəṇtahe,0,[],"[{'id': 'Y7.17a', 'index': 4}]"
aṣ̌aōnō,aṣ̌aōnō,0,[],"[{'id': 'Y7.17a', 'index': 5}]"
vərəziiaŋhahe,vərəziiaŋᵛhahe,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y7.17a', 'index': 5.5}]"
dātahe,dātahe,0,[],"[{'id': 'Y7.17a', 'index': 6}]"
vīdaēuuahe,vīdaēuuahe,0,[],"[{'id': 'Y7.17a', 'index': 7}]"
dātahe,dātahe,0,[],"[{'id': 'Y7.17a', 'index': 8}]"
