transliterated,reference,distance,features,address
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.8a', 'index': 1}, {'id': 'Y7.8a', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.8a', 'index': 3}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.8a', 'index': 4}]"
frādat̰vīrāi,frādat̰vīrāi,0.0,[],"[{'id': 'Y7.8a', 'index': 5}, {'id': 'Y7.8b', 'index': 0}, {'id': 'Y7.8b', 'index': 1}]"
dax́iiumāica,dax́iiumāica,0.0,[],"[{'id': 'Y7.8b', 'index': 2}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.8b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.8b', 'index': 4}, {'id': 'Y7.8b', 'index': 5}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.8b', 'index': 6}]"
bərəzatō,bərəzatō,0.0,[],"[{'id': 'Y7.8b', 'index': 7}, {'id': 'Y7.8c', 'index': 0}]"
ahurahe,ahurahe,0.0,[],"[{'id': 'Y7.8c', 'index': 1}, {'id': 'Y7.8c', 'index': 2}]"
nafəδrō,nafəδrō,0.0,[],"[{'id': 'Y7.8c', 'index': 3}]"
apąm,apąm,0.0,[],"[{'id': 'Y7.8c', 'index': 4}]"
apasca,apasca,0.0,[],"[{'id': 'Y7.8c', 'index': 5}]"
mazdaδātaiiā̊,mazdaδātaiiā̊,0.0,[],"[{'id': 'Y7.8c', 'index': 6}, {'id': 'Y7.8c', 'index': 7}]"
aiβisrīϑrmāi,aiβisrūϑrimāi,2.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.9a', 'index': 0}]"
aiβisrīϑrəmāi,aiβisrūϑrimāi,2.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.9a', 'index': 1}]"
aiβisrīϑrmāi,aiβisrūϑrimāi,2.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.9a', 'index': 2}]"
aiβisrīϑrəmāi,aiβisrūϑrimāi,2.0,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.9a', 'index': 3}]"
aibigaiiāi,aibigaiiāi,0.0,[],"[{'id': 'Y7.9a', 'index': 4}, {'id': 'Y7.9a', 'index': 5}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.9a', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.9a', 'index': 7}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.9a', 'index': 8}]"
frādat̰vīspąmhujiiāitə̄e,frādat̰vīspąmhujiiātə̄e,1.0,"[{'type': 'replace', 'from': 'āi', 'to': 'ā', 'str': 'ā for āi', 'is_documented': False, 'description': None}]","[{'id': 'Y7.9a', 'index': 9}, {'id': 'Y7.9b', 'index': 0}, {'id': 'Y7.9b', 'index': 1}]"
zaraϑuštrōtəmāica,zaraϑuštrōtəmāica,0.0,[],"[{'id': 'Y7.9b', 'index': 2}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.9b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.9b', 'index': 4}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.9b', 'index': 5}]"
aṣ̌aonąm,aṣ̌aōnąm,1.0,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.9c', 'index': 2}]"
aṣ̌nąm,aṣ̌āunąm,2.0,"[{'type': 'delete', 'from': 'āu', 'str': 'āu deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y7.9c', 'index': 3}]"
aṣ̌aonąm,aṣ̌aōnąm,1.0,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.9c', 'index': 4}]"
frauuaṣ̌inąm,frauuaṣ̌inąm,0.0,[],"[{'id': 'Y7.9c', 'index': 5}]"
γənąnąmca,γə̄nąnąmca,1.0,"[{'type': 'replace', 'from': 'ə', 'to': 'ə̄', 'str': 'ə̄ for ə', 'is_documented': False, 'description': None}]","[{'id': 'Y7.9c', 'index': 6}]"
vīrōvąϑβanąm,vīrōvąϑβanąm,0.0,[],"[{'id': 'Y7.9c', 'index': 7}, {'id': 'Y7.9c', 'index': 8}]"
yāiriiaiiā̊sca,yāiriiaiiā̊sca,0.0,[],"[{'id': 'Y7.9c', 'index': 9}]"
huṣ̌itōiš,hušitōiš,1.0,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}]","[{'id': 'Y7.9c', 'index': 13}, {'id': 'Y7.9c', 'index': 14}]"
hutōiš,astōiš,2.0,"[{'type': 'replace', 'from': 'h', 'to': 'a', 'str': 'a for h', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'u', 'to': 's', 'str': 's for u', 'is_documented': False, 'description': None}]","[{'id': 'Y7.9c', 'index': 15}]"
huṣ̌itōiš,hušitōiš,1.0,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}]","[{'id': 'Y7.9c', 'index': 16}]"
amaheca,amaheca,0.0,[],"[{'id': 'Y7.9c', 'index': 17}]"
hutāšta,hutāštahe,2.0,"[{'type': 'delete', 'from': 'h', 'str': 'h deleted', 'is_documented': True, 'description': 'The loss of aspiration (h) is a significant orthographic and phonological feature influenced by modern recitation practices. In Indian manuscripts, this loss is widespread and can occur in various positions within a word. It is attributed to the influence of Gujarati, where h is often pronounced softly or omitted, particularly in medial position'}, {'type': 'delete', 'from': 'e', 'str': 'e deleted', 'is_documented': True, 'description': ""his is part of a broader phenomenon of short vowel loss in Iranian manuscripts, especially in later copies. This syncope is linked to the 'allegro' (fast) recitation style, particularly prevalent among Zoroastrian speakers in Yazd. In such contexts, unstressed short vowels, including e, are prone to elision, especially in the first syllables of polysyllabic words. While specific examples of e deletion are not singled out from the general rule, it falls under the documented tendency for short vowels to disappear.""}]","[{'id': 'Y7.9c', 'index': 18}, {'id': 'Y7.9c', 'index': 19}]"
huraōδahe,huraōδahe,0.0,[],"[{'id': 'Y7.9c', 'index': 20}, {'id': 'Y7.9c', 'index': 21}]"
vərəϑraγnaheca,vərəϑraγnaheca,0.0,[],"[{'id': 'Y7.9c', 'index': 22}]"
vanaiṇtaiiā̊sca,vanaiṇtiiā̊sca,1.0,"[{'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.9c', 'index': 27}]"
uparatātō,uparatātō,0.0,[],"[{'id': 'Y7.9c', 'index': 28}, {'id': 'Y7.9c', 'index': 29}]"
ušahināi,ušahināi,0.0,[],"[{'id': 'Y7.9c', 'index': 30}, {'id': 'Y7.10a', 'index': 0}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.10a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.10a', 'index': 2}, {'id': 'Y7.10a', 'index': 3}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.10a', 'index': 4}]"
bərəjiiāi,bərəjiiāi,0.0,[],"[{'id': 'Y7.10a', 'index': 5}, {'id': 'Y7.10b', 'index': 0}]"
nmāniiāica,nmāńiiāica,1.0,"[{'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}]","[{'id': 'Y7.10b', 'index': 1}, {'id': 'Y7.10b', 'index': 2}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.10b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.10b', 'index': 4}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.10b', 'index': 5}]"
sraōšahe,sraōšahe,0.0,[],"[{'id': 'Y7.10b', 'index': 6}, {'id': 'Y7.10c', 'index': 0}]"
aṣ̌iiehe,aṣ̌iiehe,0.0,[],"[{'id': 'Y7.10c', 'index': 1}]"
aṣ̌iuuatō,aṣ̌iuuatō,0.0,[],"[{'id': 'Y7.10c', 'index': 2}, {'id': 'Y7.10c', 'index': 3}]"
vərəϑrājanō,vərəϑrājanō,0.0,[],"[{'id': 'Y7.10c', 'index': 4}]"
frādat̰gaēϑahe,frādat̰gaēϑahe,0.0,[],"[{'id': 'Y7.10c', 'index': 5}, {'id': 'Y7.10c', 'index': 6}]"
raṣ̌naōš,rašnaōš,1.0,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}]","[{'id': 'Y7.10c', 'index': 9}]"
raṣ̌naōš,rašnaōš,1.0,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}]","[{'id': 'Y7.10c', 'index': 11}]"
razištahe,razištahe,0.0,[],"[{'id': 'Y7.10c', 'index': 12}]"
arštātasca,arštātasca,0.0,[],"[{'id': 'Y7.10c', 'index': 13}, {'id': 'Y7.10c', 'index': 14}]"
frādat̰gaēϑaiiā̊,frādat̰gaēϑaiiā̊,0.0,[],"[{'id': 'Y7.10c', 'index': 15}]"
varədat̰gaēϑaiiā̊,varədat̰gaēϑaiiā̊,0.0,[],"[{'id': 'Y7.10c', 'index': 16}, {'id': 'Y7.10c', 'index': 17}]"
māhiiaēibiiō,māhiiaēibiiō,0.0,[],"[{'id': 'Y7.10c', 'index': 18}, {'id': 'Y7.11a', 'index': 0}, {'id': 'Y7.11a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.11a', 'index': 2}]"
ratubiiō,ratubiiō,0.0,[],"[{'id': 'Y7.11a', 'index': 3}]"
aṇtarəmā̊ŋhāi,aṇtarəmā̊ŋhāi,2.0,[],"[{'id': 'Y7.11a', 'index': 4}, {'id': 'Y7.11a', 'index': 5}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.11a', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.11a', 'index': 7}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.11a', 'index': 8}, {'id': 'Y7.11a', 'index': 9}]"
pərənōmā̊ŋhāi,pərənōmā̊ŋhāi,0.0,[],"[{'id': 'Y7.11a', 'index': 10}, {'id': 'Y7.11b', 'index': 0}]"
vīšaptaϑāica,vīšaptaϑāica,0.0,[],"[{'id': 'Y7.11b', 'index': 1}, {'id': 'Y7.11b', 'index': 2}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.11b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.11b', 'index': 4}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.11b', 'index': 5}, {'id': 'Y7.11b', 'index': 6}]"
yāiriiaēibiiō,yāiriiaēibiiō,0.0,[],"[{'id': 'Y7.12a', 'index': 0}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.12a', 'index': 1}]"
ratubiiō,ratubiiō,0.0,[],"[{'id': 'Y7.12a', 'index': 2}]"
maiδiiōzarəmaiiāi,maiδiiōizarəmaiiāi,1.0,"[{'type': 'replace', 'from': 'ō', 'to': 'ōi', 'str': 'ōi for ō', 'is_documented': False, 'description': None}]","[{'id': 'Y7.12a', 'index': 3}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.12a', 'index': 4}, {'id': 'Y7.12a', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.12a', 'index': 6}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.12a', 'index': 7}]"
maiδiiōšəmāi,maiδiiōišəmāi,1.0,"[{'type': 'replace', 'from': 'ō', 'to': 'ōi', 'str': 'ōi for ō', 'is_documented': False, 'description': None}]","[{'id': 'Y7.12a', 'index': 8}, {'id': 'Y7.12b', 'index': 0}, {'id': 'Y7.12b', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.12b', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.12b', 'index': 3}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.12b', 'index': 4}]"
paitišhahiiāi,paitišhahiiāi,0.0,[],"[{'id': 'Y7.12b', 'index': 5}, {'id': 'Y7.12c', 'index': 0}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.12c', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.12c', 'index': 2}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.12c', 'index': 3}]"
aiiāϑrəmāi,aiiāϑrimāi,1.0,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.12c', 'index': 4}, {'id': 'Y7.12d', 'index': 0}, {'id': 'Y7.12d', 'index': 1}]"
fraōuruuaēštrəmāi,fraōuruuaēštrimāi,1.0,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.12d', 'index': 2}]"
varšniharštāica,varšniharštāica,0.0,[],"[{'id': 'Y7.12d', 'index': 3}, {'id': 'Y7.12d', 'index': 4}, {'id': 'Y7.12d', 'index': 5}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.12d', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.12d', 'index': 7}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.12d', 'index': 8}]"
maiδiiāiriiāi,maiδiiāiriiāi,0.0,[],"[{'id': 'Y7.12e', 'index': 0}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.12e', 'index': 1}, {'id': 'Y7.12e', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.12e', 'index': 3}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.12e', 'index': 4}]"
hamaspaϑmaēdaiiāi,hamaspaϑmaēdaiiāi,0.0,[],"[{'id': 'Y7.12e', 'index': 5}, {'id': 'Y7.12f', 'index': 0}, {'id': 'Y7.12f', 'index': 1}]"
hamaspaϑmaēdaiiāi,hamaspaϑmaēdaiiāi,0.0,[],"[{'id': 'Y7.12f', 'index': 4}]"
hamaspaϑmaēδaiiāi,hamaspaϑmaēdaiiāi,1.0,"[{'type': 'replace', 'from': 'δ', 'to': 'd', 'str': 'd for δ', 'is_documented': True, 'description': 'Fricativization of d to δ, common initially in Indian manuscripts.'}]","[{'id': 'Y7.12f', 'index': 5}]"
aṣ̌aōne,aṣ̌aōne,0.0,[],"[{'id': 'Y7.12f', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.12f', 'index': 7}, {'id': 'Y7.12f', 'index': 8}]"
raϑβe,raϑβe,0.0,[],"[{'id': 'Y7.12f', 'index': 9}]"
sarəδaēibiiō,sarəδaēibiiō,0.0,[],"[{'id': 'Y7.12f', 'index': 10}, {'id': 'Y7.12g', 'index': 0}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.12g', 'index': 1}, {'id': 'Y7.12g', 'index': 2}]"
ratubiiō,ratubiiō,0.0,[],"[{'id': 'Y7.12g', 'index': 3}]"
vīspaēibiiō,vīspaēibiiō,0.0,[],"[{'id': 'Y7.12g', 'index': 4}, {'id': 'Y7.13a', 'index': 0}]"
aēibiiō,aēibiiō,0.0,[],"[{'id': 'Y7.13a', 'index': 1}]"
ratubiiō,ratubiiō,0.0,[],"[{'id': 'Y7.13a', 'index': 2}]"
yōi,yōi,0.0,[],"[{'id': 'Y7.13a', 'index': 3}]"
həṇti,həṇti,2.0,[],"[{'id': 'Y7.13a', 'index': 4}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.13a', 'index': 5}, {'id': 'Y7.13a', 'index': 6}]"
ratauuō,ratauuō,0.0,[],"[{'id': 'Y7.13a', 'index': 7}]"
ϑraiiasca,ϑraiiasca,0.0,[],"[{'id': 'Y7.13a', 'index': 8}]"
ϑrisąsca,ϑrisąsca,0.0,[],"[{'id': 'Y7.13a', 'index': 9}, {'id': 'Y7.13a', 'index': 10}]"
nazdišta,nazdišta,0.0,[],"[{'id': 'Y7.13a', 'index': 11}]"
pairišhāuuanaiiō,pairišhāuuanaiiō,0.0,[],"[{'id': 'Y7.13a', 'index': 12}, {'id': 'Y7.13a', 'index': 13}]"
yōi,yōi,0.0,[],"[{'id': 'Y7.13a', 'index': 14}]"
həṇti,həṇti,2.0,[],"[{'id': 'Y7.13a', 'index': 15}]"
aṣ̌ahe,aṣ̌ahe,0.0,[],"[{'id': 'Y7.13a', 'index': 16}]"
yat̰,yat̰,0.0,[],"[{'id': 'Y7.13a', 'index': 17}]"
vahištahe,vahištahe,0.0,[],"[{'id': 'Y7.13a', 'index': 18}]"
mazdōfrasāsta,mazdōfrasāsta,0.0,[],"[{'id': 'Y7.13a', 'index': 19}]"
zaraϑuštrōfraōxta,zaraϑuštrōfraōxta,0.0,[],"[{'id': 'Y7.13a', 'index': 20}]"
ahura,ahura,0.0,[],"[{'id': 'Y7.13a', 'index': 21}, {'id': 'Y7.14a', 'index': 0}]"
ēahuraēibiia,ahuraēibiia,1.0,"[{'type': 'insert', 'to': 'ē', 'str': 'ē inserted', 'is_documented': False, 'description': None}]","[{'id': 'Y7.14a', 'index': 1}, {'id': 'Y7.14a', 'index': 2}, {'id': 'Y7.14a', 'index': 3}]"
ahuraēibiia,ahuraēibiia,0.0,[],"[{'id': 'Y7.14a', 'index': 4}]"
ahuraēibiia,ahuraēibiia,0.0,[],"[{'id': 'Y7.14a', 'index': 5}]"
miϑraēibiia,miϑraēibiia,0.0,[],"[{'id': 'Y7.14a', 'index': 6}]"
bərəzaṇbiia,bərəzaṇbiia,2.0,[],"[{'id': 'Y7.14a', 'index': 7}]"
bərəzənbiia,bərəzaṇbiia,2.0,"[{'type': 'replace', 'from': 'ə', 'to': 'a', 'str': 'a for ə', 'is_documented': True, 'description': ""While ə is described as a 'shading of a' in Indian manuscripts, and Jackson notes a in Behdini can lean towards an 'inverted a' or 'close to e', this is more of a pronunciation tendency or a description of the vowel's quality rather than a common orthographic substitution in the way ə substitutes i or e""}, {'type': 'replace', 'from': 'n', 'to': 'ṇ', 'str': 'ṇ for n', 'is_documented': False, 'description': None}]","[{'id': 'Y7.14a', 'index': 8}]"
bərəzaṇbiia,bərəzaṇbiia,2.0,[],"[{'id': 'Y7.14a', 'index': 9}]"
bərəzənbiia,bərəzaṇbiia,2.0,"[{'type': 'replace', 'from': 'ə', 'to': 'a', 'str': 'a for ə', 'is_documented': True, 'description': ""While ə is described as a 'shading of a' in Indian manuscripts, and Jackson notes a in Behdini can lean towards an 'inverted a' or 'close to e', this is more of a pronunciation tendency or a description of the vowel's quality rather than a common orthographic substitution in the way ə substitutes i or e""}, {'type': 'replace', 'from': 'n', 'to': 'ṇ', 'str': 'ṇ for n', 'is_documented': False, 'description': None}]","[{'id': 'Y7.14a', 'index': 10}]"
aiϑiiejaŋhaēibiia,aiϑiiejaŋhaēibiia,0.0,[],"[{'id': 'Y7.14a', 'index': 11}, {'id': 'Y7.14a', 'index': 12}]"
aṣ̌auuanaēibiia,aṣ̌auuanaēibiia,0.0,[],"[{'id': 'Y7.14a', 'index': 13}]"
asaŋhąmca,asaŋhąmca,0.0,[],"[{'id': 'Y7.20a', 'index': 1}]"
šōiϑranąmca,šōiϑranąmca,0.0,[],"[{'id': 'Y7.20a', 'index': 2}, {'id': 'Y7.20a', 'index': 3}]"
gaōiiaōitanąmca,gaōiiaōitinąmca,1.0,"[{'type': 'replace', 'from': 'a', 'to': 'i', 'str': 'i for a', 'is_documented': True, 'description': ""In Iranian manuscripts, the confusion of 'a' for 'i' occurs, especially before nasals or after 'r' (e.g., 'tną' for 'tą', 'ϑrətiia-' for 'ϑritiia-'). This is part of the general confusion of short vowels ('i', 'e', 'ə'). While Indian manuscripts show frequent 'i' for 'ə' and 'i' for 'e', a direct 'a' for 'i' is not highlighted as a distinct feature.""}]","[{'id': 'Y7.20a', 'index': 4}]"
gaōiiaōitinąmca,gaōiiaōitinąmca,0.0,[],"[{'id': 'Y7.20a', 'index': 5}]"
gaōiiaōitanąmca,gaōiiaōitinąmca,1.0,"[{'type': 'replace', 'from': 'a', 'to': 'i', 'str': 'i for a', 'is_documented': True, 'description': ""In Iranian manuscripts, the confusion of 'a' for 'i' occurs, especially before nasals or after 'r' (e.g., 'tną' for 'tą', 'ϑrətiia-' for 'ϑritiia-'). This is part of the general confusion of short vowels ('i', 'e', 'ə'). While Indian manuscripts show frequent 'i' for 'ə' and 'i' for 'e', a direct 'a' for 'i' is not highlighted as a distinct feature.""}]","[{'id': 'Y7.20a', 'index': 6}]"
gaōiiaōitinąmca,gaōiiaōitinąmca,0.0,[],"[{'id': 'Y7.20a', 'index': 7}]"
maēϑananąmca,maēϑananąmca,0.0,[],"[{'id': 'Y7.20a', 'index': 8}, {'id': 'Y7.20a', 'index': 9}]"
auuōxᵛarənanąmca,auuōxᵛarənanąmca,0.0,[],"[{'id': 'Y7.20a', 'index': 10}]"
apąmca,apąmca,0.0,[],"[{'id': 'Y7.20a', 'index': 11}]"
zəmąmca,zəmąmca,0.0,[],"[{'id': 'Y7.20a', 'index': 12}]"
uruuaranąmca,uruuaranąmca,0.0,[],"[{'id': 'Y7.20a', 'index': 13}]"
aŋ́hā̊sca,aiŋ́hā̊sca,1.0,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}]","[{'id': 'Y7.20a', 'index': 14}]"
zəmō,zəmō,0.0,[],"[{'id': 'Y7.20a', 'index': 15}]"
auuaŋ́heca,auuaŋ́heca,0.0,[],"[{'id': 'Y7.20a', 'index': 16}]"
ašnō,ašnō,0.0,[],"[{'id': 'Y7.20a', 'index': 17}]"
vātaheca,vātaheca,0.0,[],"[{'id': 'Y7.20a', 'index': 18}, {'id': 'Y7.20a', 'index': 19}]"
