transliterated,reference,distance,features,address
frādat̰gaēϑąm,frādat̰gaēϑąm,0,[],"[{'id': 'Y6.6c', 'index': 14}, {'id': 'Y6.6c', 'index': 15}, {'id': 'Y6.6c', 'index': 16}]"
varədat̰gaēϑąm,varədat̰gaēϑąm,0,[],"[{'id': 'Y6.6c', 'index': 17}, {'id': 'Y6.6c', 'index': 18}]"
māhiia,māhiia,0,[],"[{'id': 'Y6.6c', 'index': 19}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y6.7a', 'index': 0}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.7a', 'index': 1}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.7a', 'index': 2}]"
aṇtarəmā̊ŋhəm,aṇtarəmā̊ŋhəm,0,[],"[{'id': 'Y6.7a', 'index': 3}, {'id': 'Y6.7b', 'index': 0}, {'id': 'Y6.7b', 'index': 1}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.7b', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.7b', 'index': 3}]"
ratīm,ratūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y6.7b', 'index': 4}, {'id': 'Y6.7b', 'index': 5}]"
pərənōmā̊ŋhəm,pərənōmā̊ŋhəm,0,[],"[{'id': 'Y6.7b', 'index': 6}, {'id': 'Y6.7c', 'index': 0}, {'id': 'Y6.7c', 'index': 1}]"
vīṣ̌aptaϑəm,vīšaptaϑəm,1,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}]","[{'id': 'Y6.7c', 'index': 2}, {'id': 'Y6.7c', 'index': 3}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.7c', 'index': 4}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.7c', 'index': 5}]"
ratīm,ratūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y6.7c', 'index': 6}]"
yāirii,yāiriia,1,"[{'type': 'delete', 'from': 'a', 'str': 'a deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y6.7c', 'index': 7}, {'id': 'Y6.8a', 'index': 0}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y6.8a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.8a', 'index': 2}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.8a', 'index': 3}, {'id': 'Y6.8a', 'index': 4}]"
maiδiiōizarəmaēm,maiδiiōizarəmaēm,0,[],"[{'id': 'Y6.8a', 'index': 5}, {'id': 'Y6.8b', 'index': 0}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8b', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.8b', 'index': 2}]"
ratīm,ratūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y6.8b', 'index': 3}]"
maiδiiōšəməm,maiδiiōišəməm,1,"[{'type': 'replace', 'from': 'ō', 'to': 'ōi', 'str': 'ōi for ō', 'is_documented': False, 'description': None}]","[{'id': 'Y6.8b', 'index': 4}, {'id': 'Y6.8c', 'index': 0}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8c', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.8c', 'index': 2}]"
ratīm,ratūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y6.8c', 'index': 3}]"
paitišhahīm,paitišhahīm,0,[],"[{'id': 'Y6.8c', 'index': 4}, {'id': 'Y6.8d', 'index': 0}, {'id': 'Y6.8d', 'index': 1}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8d', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.8d', 'index': 3}]"
ratīm,ratūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y6.8d', 'index': 4}, {'id': 'Y6.8d', 'index': 5}]"
aiiāϑrəməm,aiiāϑriməm,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y6.8d', 'index': 6}, {'id': 'Y6.8e', 'index': 0}]"
fraōuruuaēštrəməm,fraōuruuaēštriməm,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y6.8e', 'index': 1}]"
varəšni,varəšānē,3,"[{'type': 'delete', 'from': 'ā', 'str': 'ā deleted', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'i', 'to': 'ē', 'str': 'ē for i', 'is_documented': False, 'description': None}]","[{'id': 'Y6.8e', 'index': 3}]"
harəštəməm,harštəm,3,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y6.8e', 'index': 4}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8e', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.8e', 'index': 6}, {'id': 'Y6.8e', 'index': 7}]"
ratīm,ratūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y6.8e', 'index': 8}]"
maiδiiāirīm,maiδiiāirīm,0,[],"[{'id': 'Y6.8e', 'index': 9}, {'id': 'Y6.8f', 'index': 0}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8f', 'index': 1}, {'id': 'Y6.8f', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.8f', 'index': 3}]"
ratīm,ratūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y6.8f', 'index': 4}]"
hamaspaϑmaēdīm,hamaspaϑmaēdaēm,2,"[{'type': 'replace', 'from': 'ī', 'to': 'aē', 'str': 'aē for ī', 'is_documented': True, 'description': 'Monophthongizations of aē into ī are relatively frequent in Iranian manuscripts and increase over time'}]","[{'id': 'Y6.8g', 'index': 0}, {'id': 'Y6.8g', 'index': 1}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8g', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.8g', 'index': 3}]"
ratīm,ratūm,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y6.8g', 'index': 4}]"
sarəδa,sarəδa,0,[],"[{'id': 'Y6.8g', 'index': 5}, {'id': 'Y6.8h', 'index': 0}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y6.8h', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.8h', 'index': 2}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.8h', 'index': 3}]"
vīspe,vīspe,0,[],"[{'id': 'Y6.8h', 'index': 4}, {'id': 'Y6.9a', 'index': 0}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.9a', 'index': 1}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.9a', 'index': 2}]"
yōi,yōi,0,[],"[{'id': 'Y6.9a', 'index': 3}, {'id': 'Y6.9b', 'index': 0}, {'id': 'Y6.9b', 'index': 1}]"
həṇti,həṇti,0,[],"[{'id': 'Y6.9b', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.9b', 'index': 3}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.9b', 'index': 4}]"
ϑraiiasca,ϑraiiasca,0,[],"[{'id': 'Y6.9b', 'index': 5}, {'id': 'Y6.9b', 'index': 6}]"
ϑrisąsca,ϑrisąsca,0,[],"[{'id': 'Y6.9b', 'index': 7}]"
nazdišta,nazdišta,0,[],"[{'id': 'Y6.9b', 'index': 8}]"
pairəšhāuuanaiiō,pairišhāuuanaiiō,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y6.9b', 'index': 9}, {'id': 'Y6.9b', 'index': 10}]"
yōi,yōi,0,[],"[{'id': 'Y6.9b', 'index': 11}]"
həṇti,həṇti,0,[],"[{'id': 'Y6.9b', 'index': 12}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.9b', 'index': 13}]"
yat̰,yat̰,0,[],"[{'id': 'Y6.9b', 'index': 14}]"
vahištahe,vahištahe,0,[],"[{'id': 'Y6.9b', 'index': 15}]"
mazdōfrasāsta,mazdōfrasāsta,0,[],"[{'id': 'Y6.9b', 'index': 16}, {'id': 'Y6.9b', 'index': 17}, {'id': 'Y6.9b', 'index': 18}]"
zaraϑuštrōfraōxta,zaraϑuštrōfraōxta,0,[],"[{'id': 'Y6.9b', 'index': 19}, {'id': 'Y6.9b', 'index': 20}]"
ahura,ahura,0,[],"[{'id': 'Y6.9b', 'index': 21}, {'id': 'Y6.10a', 'index': 0}]"
miϑra,miϑra,0,[],"[{'id': 'Y6.10a', 'index': 1}, {'id': 'Y6.10a', 'index': 2}]"
bərəzaṇta,bərəzaṇta,0,[],"[{'id': 'Y6.10a', 'index': 3}]"
aiϑiiejaŋha,aiϑiiejaŋha,0,[],"[{'id': 'Y6.10a', 'index': 4}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y6.10a', 'index': 5}, {'id': 'Y6.10a', 'index': 6}]"
strə̄ušca,strə̄ušca,0,[],"[{'id': 'Y6.10a', 'index': 7}, {'id': 'Y6.10b', 'index': 0}]"
mā̊ŋhəmca,mā̊ŋhəmca,0,[],"[{'id': 'Y6.10b', 'index': 1}]"
huuarəca,huuarəca,0,[],"[{'id': 'Y6.10b', 'index': 2}, {'id': 'Y6.10b', 'index': 3}]"
uruuarāhu,uruuarāhu,0,[],"[{'id': 'Y6.10b', 'index': 4}]"
paiti,paiti,0,[],"[{'id': 'Y6.10b', 'index': 5}]"
barəsmańiiāhu,barəsmańiiāhu,0,[],"[{'id': 'Y6.10b', 'index': 6}, {'id': 'Y6.10b', 'index': 7}]"
miϑrəm,miϑrəm,0,[],"[{'id': 'Y6.10b', 'index': 8}]"
vīspanąm,vīspanąm,0,[],"[{'id': 'Y6.10b', 'index': 9}]"
dax́iiunąm,dax́iiunąm,0,[],"[{'id': 'Y6.10b', 'index': 10}, {'id': 'Y6.10b', 'index': 11}]"
daŋ́hupaitīm,daiŋ́hupaitīm,1,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}]","[{'id': 'Y6.10b', 'index': 12}]"
ϑβąm,ϑβąm,0,[],"[{'id': 'Y6.10b', 'index': 13}, {'id': 'Y6.12a', 'index': 0}]"
ātrəm,ātrəm,0,[],"[{'id': 'Y6.12a', 'index': 1}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y6.12a', 'index': 2}]"
mazdā̊,mazdā̊,0,[],"[{'id': 'Y6.12a', 'index': 3}]"
puϑrəm,puϑrəm,0,[],"[{'id': 'Y6.12a', 'index': 4}, {'id': 'Y6.12a', 'index': 5}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.12a', 'index': 6}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.12a', 'index': 7}]"
ratīmmat̰,ratumat̰,2,"[{'type': 'replace', 'from': 'ī', 'to': 'u', 'str': 'u for ī', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y6.12a', 'index': 8}]"
vīspaēibiiō,vīspaēibiiō,0,[],"[{'id': 'Y6.12a', 'index': 9}]"
ātərəbiiō,ātərəbiiō,0,[],"[{'id': 'Y6.12a', 'index': 10}]"
āpō,āpō,0,[],"[{'id': 'Y6.12a', 'index': 11}, {'id': 'Y6.12b', 'index': 0}]"
vaŋhīš,vaŋᵛhīš,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y6.12b', 'index': 1}]"
vahištā̊,vahištā̊,0,[],"[{'id': 'Y6.12b', 'index': 2}]"
mazdaδātā̊,mazdaδātā̊,0,[],"[{'id': 'Y6.12b', 'index': 3}]"
aṣ̌aōnīš,aṣ̌aōnīš,0,[],"[{'id': 'Y6.12b', 'index': 4}]"
vīspā̊,vīspā̊,0,[],"[{'id': 'Y6.12b', 'index': 5}]"
āpō,āpō,0,[],"[{'id': 'Y6.12b', 'index': 6}]"
mazdaδātā̊,mazdaδātā̊,0,[],"[{'id': 'Y6.12b', 'index': 7}, {'id': 'Y6.12b', 'index': 8}]"
aṣ̌aōnīš,aṣ̌aōnīš,0,[],"[{'id': 'Y6.12b', 'index': 9}]"
vīspā̊,vīspā̊,0,[],"[{'id': 'Y6.12b', 'index': 10}]"
uruuarā̊,uruuarā̊,0,[],"[{'id': 'Y6.12b', 'index': 11}, {'id': 'Y6.12b', 'index': 12}]"
mazdaδātā̊,mazdaδātā̊,0,[],"[{'id': 'Y6.12b', 'index': 13}]"
aṣ̌aōnīš,aṣ̌aōnīš,0,[],"[{'id': 'Y6.12b', 'index': 14}]"
mąϑrəm,mąϑrəm,0,[],"[{'id': 'Y6.12b', 'index': 15}, {'id': 'Y6.13a', 'index': 0}]"
spəṇtəm,spəṇtəm,0,[],"[{'id': 'Y6.13a', 'index': 1}]"
ašxᵛarənaŋhəm,ašxᵛarənaŋhəm,0,[],"[{'id': 'Y6.13a', 'index': 2}, {'id': 'Y6.13a', 'index': 3}]"
dātəm,dātəm,0,[],"[{'id': 'Y6.13a', 'index': 4}, {'id': 'Y6.13b', 'index': 0}]"
vīdōiium,vīdōiium,0,[],"[{'id': 'Y6.13b', 'index': 1}]"
dātəm,dātəm,0,[],"[{'id': 'Y6.13b', 'index': 2}, {'id': 'Y6.13c', 'index': 0}]"
zaraϑuštri,zaraϑuštri,0,[],"[{'id': 'Y6.13c', 'index': 1}, {'id': 'Y6.13c', 'index': 2}]"
darəγąm,darəγąm,0,[],"[{'id': 'Y6.13c', 'index': 3}, {'id': 'Y6.13d', 'index': 0}]"
upaiianąm,upaiianąm,0,[],"[{'id': 'Y6.13d', 'index': 1}]"
daēnąm,daēnąm,0,[],"[{'id': 'Y6.13d', 'index': 2}]"
vaŋhīm,vaŋᵛhīm,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y6.13d', 'index': 3}]"
māzdaiiesnīm,māzdaiiasnīm,1,"[{'type': 'replace', 'from': 'e', 'to': 'a', 'str': 'a for e', 'is_documented': False, 'description': None}]","[{'id': 'Y6.13d', 'index': 4}]"
gairīm,gairīm,0,[],"[{'id': 'Y6.13d', 'index': 5}, {'id': 'Y6.14a', 'index': 0}]"
ušidarənəm,ušidarənəm,0,[],"[{'id': 'Y6.14a', 'index': 1}, {'id': 'Y6.14a', 'index': 2}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y6.14a', 'index': 3}]"
xᵛāϑrəm,xᵛāϑrəm,0,[],"[{'id': 'Y6.14a', 'index': 4}]"
yazatəm,yazatəm,0,[],"[{'id': 'Y6.14a', 'index': 5}]"
vīspā̊,vīspā̊,0,[],"[{'id': 'Y6.14a', 'index': 6}, {'id': 'Y6.14a', 'index': 7}]"
garaiiō,garaiiō,0,[],"[{'id': 'Y6.14a', 'index': 8}]"
aṣ̌axᵛāϑrā̊,aṣ̌axᵛāϑrā̊,0,[],"[{'id': 'Y6.14a', 'index': 9}, {'id': 'Y6.14a', 'index': 10}]"
pouruxᵛāϑrā̊,pouruxᵛāϑrā̊,0,[],"[{'id': 'Y6.14a', 'index': 11}, {'id': 'Y6.14a', 'index': 12}]"
mazdaδāta,mazdaδāta,0,[],"[{'id': 'Y6.14a', 'index': 13}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y6.14a', 'index': 14}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.14a', 'index': 15}, {'id': 'Y6.14a', 'index': 16}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.14a', 'index': 17}]"
uγrəm,uγrəm,0,[],"[{'id': 'Y6.14a', 'index': 18}, {'id': 'Y6.14b', 'index': 0}]"
kauuaēm,kauuaēm,0,[],"[{'id': 'Y6.14b', 'index': 1}]"
xᵛarənō,xᵛarənō,0,[],"[{'id': 'Y6.14b', 'index': 2}, {'id': 'Y6.14b', 'index': 3}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y6.14b', 'index': 4}]"
uγrəm,uγrəm,0,[],"[{'id': 'Y6.14b', 'index': 5}]"
axᵛarətəm,axᵛarətəm,0,[],"[{'id': 'Y6.14b', 'index': 6}]"
xᵛarənō,xᵛarənō,0,[],"[{'id': 'Y6.14b', 'index': 7}, {'id': 'Y6.14b', 'index': 8}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y6.14b', 'index': 9}]"
aṣ̌īm,aṣ̌īm,0,[],"[{'id': 'Y6.14b', 'index': 10}, {'id': 'Y6.14c', 'index': 0}]"
vaŋhīm,vaŋᵛhīm,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y6.14c', 'index': 1}]"
xšōiϑnīm,xšōiϑnīm,0,[],"[{'id': 'Y6.14c', 'index': 2}, {'id': 'Y6.14c', 'index': 3}]"
bərəzaitīm,bərəzaitīm,0,[],"[{'id': 'Y6.14c', 'index': 4}]"
amauuaitīm,amauuaitīm,0,[],"[{'id': 'Y6.14c', 'index': 5}]"
huraōδąm,huraōδąm,0,[],"[{'id': 'Y6.14c', 'index': 6}, {'id': 'Y6.14c', 'index': 7}]"
xᵛāparąm,xᵛāparąm,0,[],"[{'id': 'Y6.14c', 'index': 8}]"
xᵛarənō,xᵛarənō,0,[],"[{'id': 'Y6.14c', 'index': 9}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y6.14c', 'index': 10}]"
sauuō,sauuō,0,[],"[{'id': 'Y6.14c', 'index': 11}]"
mazdaδātəm,mazdaδātəm,0,[],"[{'id': 'Y6.14c', 'index': 12}]"
dahmąm,daɱąm,2,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y6.15a', 'index': 0}]"
vaŋhīm,vaŋᵛhīm,1,"[{'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y6.15a', 'index': 1}, {'id': 'Y6.15a', 'index': 2}]"
āfritīm,āfritīm,0,[],"[{'id': 'Y6.15a', 'index': 3}]"
dahməmca,daɱəmca,2,"[{'type': 'replace', 'from': 'h', 'to': 'ɱ', 'str': 'ɱ for h', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'm', 'str': 'm inserted', 'is_documented': True, 'description': 'm can be an inserted anaptyctic vowel as part of consonantal groups involving sonorants (m, n, r)'}]","[{'id': 'Y6.15a', 'index': 4}]"
narəm,narəm,0,[],"[{'id': 'Y6.15a', 'index': 5}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.15a', 'index': 6}, {'id': 'Y6.15a', 'index': 7}]"
uγrəm,uγrəm,0,[],"[{'id': 'Y6.15a', 'index': 8}]"
taxməm,taxməm,0,[],"[{'id': 'Y6.15a', 'index': 9}]"
damōš,dāmōiš,3,"[{'type': 'replace', 'from': 'a', 'to': 'ā', 'str': 'ā for a', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'ō', 'to': 'ōi', 'str': 'ōi for ō', 'is_documented': False, 'description': None}]","[{'id': 'Y6.15a', 'index': 10}]"
upamanəm,upamanəm,0,[],"[{'id': 'Y6.15a', 'index': 11}]"
yazatəm,yazatəm,0,[],"[{'id': 'Y6.15a', 'index': 12}]"
imā̊,imā̊,0,[],"[{'id': 'Y6.15a', 'index': 13}, {'id': 'Y6.16a', 'index': 0}]"
apasca,apasca,0,[],"[{'id': 'Y6.16a', 'index': 1}]"
zəmasca,zəmasca,0,[],"[{'id': 'Y6.16a', 'index': 2}, {'id': 'Y6.16a', 'index': 3}]"
uruuarā̊sca,uruuarā̊sca,0,[],"[{'id': 'Y6.16a', 'index': 4}]"
imā̊,imā̊,0,[],"[{'id': 'Y6.16a', 'index': 5}]"
asā̊scašōiϑrā̊sca,asā̊scašōiϑrā̊sca,0,[],"[{'id': 'Y6.16a', 'index': 6}]"
gaōiiaōitīšca,gaōiiaōitīšca,0,[],"[{'id': 'Y6.16a', 'index': 7}]"
maēϑanaiiā̊sca,maēϑańiiā̊sca,1,"[{'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}, {'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y6.16a', 'index': 9}]"
auuōxᵛarənā̊sca,auuōxᵛarənā̊sca,0,[],"[{'id': 'Y6.16a', 'index': 10}, {'id': 'Y6.16a', 'index': 11}]"
iməmca,iməmca,0,[],"[{'id': 'Y6.16a', 'index': 12}, {'id': 'Y6.16a', 'index': 13}]"
šōiϑrahe,šōiϑrahe,0,[],"[{'id': 'Y6.16a', 'index': 14}]"
paitīm,paitīm,0,[],"[{'id': 'Y6.16a', 'index': 15}]"
yim,yim,0,[],"[{'id': 'Y6.16a', 'index': 16}]"
ahurəm,ahurəm,0,[],"[{'id': 'Y6.16a', 'index': 17}]"
mazdąm,mazdąm,0,[],"[{'id': 'Y6.16a', 'index': 18}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.16a', 'index': 19}, {'id': 'Y6.17a', 'index': 0}]"
vīspe,vīspe,0,[],"[{'id': 'Y6.17a', 'index': 1}]"
mazišta,mazišta,0,[],"[{'id': 'Y6.17a', 'index': 2}]"
aiiara,aiiara,0,[],"[{'id': 'Y6.17a', 'index': 3}]"
asniia,asńiia,1,"[{'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}]","[{'id': 'Y6.17a', 'index': 4}]"
māhiia,māhiia,0,[],"[{'id': 'Y6.17a', 'index': 5}]"
yāiriia,yāiriia,0,[],"[{'id': 'Y6.17a', 'index': 6}]"
sarəδa,sarəδa,0,[],"[{'id': 'Y6.17a', 'index': 7}]"
