transliterated,reference,distance,features,address
sraōϑrəm,sraōϑrəm,0,[],"[{'id': 'Y7.5c', 'index': 1}]"
gāϑanąmca,gāϑanąmca,0,[],"[{'id': 'Y7.5c', 'index': 2}]"
sraōϑrəm,sraōϑrəm,0,[],"[{'id': 'Y7.5c', 'index': 3}]"
huuarəštā̊,huuarštā̊,1,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.5c', 'index': 4}, {'id': 'Y7.5d', 'index': 0}]"
mąϑrā̊,mąϑrā̊,0,[],"[{'id': 'Y7.5d', 'index': 1}]"
imąm,imąm,0,[],"[{'id': 'Y7.5d', 'index': 2}, {'id': 'Y7.5e', 'index': 0}]"
aŋhuiiąmca,aŋhuiiąmca,0,[],"[{'id': 'Y7.5e', 'index': 1}]"
aṣ̌iiąmca,aṣ̌aiiąmca,1,"[{'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.5e', 'index': 2}]"
raϑβąmca,raϑβąmca,0,[],"[{'id': 'Y7.5e', 'index': 3}, {'id': 'Y7.5e', 'index': 4}]"
ratufritīmca,ratufritīmca,0,[],"[{'id': 'Y7.5e', 'index': 5}]"
xšnīmaine,xšnūmaine,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y7.5e', 'index': 6}]"
yazatanąm,yazatanąm,0,[],"[{'id': 'Y7.5e', 'index': 7}, {'id': 'Y7.5e', 'index': 8}]"
aṣ̌aōnąm,aṣ̌aōnąm,0,[],"[{'id': 'Y7.5e', 'index': 9}]"
maińiiauuanąm,maińiiauuanąm,0,[],"[{'id': 'Y7.5e', 'index': 10}]"
gaēϑiianąm,gaēϑiianąm,0,[],"[{'id': 'Y7.5e', 'index': 11}, {'id': 'Y7.5e', 'index': 12}]"
xšnīmaine,xšnūmaine,1,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}]","[{'id': 'Y7.5e', 'index': 13}]"
hauuaheca,hauuahe,1,"[{'type': 'insert', 'to': 'c', 'str': 'c inserted', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.5e', 'index': 14}]"
urunō,urunō,0,[],"[{'id': 'Y7.5e', 'index': 15}]"
asniiaēibiiō,asńiiaēibiiō,1,"[{'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}]","[{'id': 'Y7.5e', 'index': 16}, {'id': 'Y7.6a', 'index': 0}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.6a', 'index': 1}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y7.6a', 'index': 2}, {'id': 'Y7.6a', 'index': 3}]"
hāuuanə̄e,hāuuanə̄e,0,[],"[{'id': 'Y7.6a', 'index': 4}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.6a', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.6a', 'index': 6}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.6a', 'index': 7}, {'id': 'Y7.6a', 'index': 8}]"
sāuuaŋhə̄e,sāuuaŋhə̄e,0,[],"[{'id': 'Y7.6a', 'index': 9}, {'id': 'Y7.6b', 'index': 0}]"
vīsiiāica,vīsiiāica,0,[],"[{'id': 'Y7.6b', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.6b', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.6b', 'index': 3}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.6b', 'index': 4}]"
miϑrahe,miϑrahe,0,[],"[{'id': 'Y7.6b', 'index': 5}, {'id': 'Y7.6c', 'index': 0}, {'id': 'Y7.6c', 'index': 1}]"
vourugaōiiaōitōiš,vourugaōiiaōtōiš,1,"[{'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.6c', 'index': 2}]"
hazaŋrōgaōšahe,hazaŋhrōgaōšahe,1,"[{'type': 'delete', 'from': 'h', 'str': 'h deleted', 'is_documented': True, 'description': 'The loss of aspiration (h) is a significant orthographic and phonological feature influenced by modern recitation practices. In Indian manuscripts, this loss is widespread and can occur in various positions within a word. It is attributed to the influence of Gujarati, where h is often pronounced softly or omitted, particularly in medial position'}]","[{'id': 'Y7.6c', 'index': 3}, {'id': 'Y7.6c', 'index': 4}]"
baēuuarəcašmanō,baēuuarəcašmanō,0,[],"[{'id': 'Y7.6c', 'index': 5}]"
aōxtō,aōxtō,0,[],"[{'id': 'Y7.6c', 'index': 6}]"
yazatahe,yazatahe,0,[],"[{'id': 'Y7.6c', 'index': 15}]"
rāmanō,rāmanō,0,[],"[{'id': 'Y7.6c', 'index': 16}]"
xᵛāstrahe,xᵛāstrahe,0,[],"[{'id': 'Y7.6c', 'index': 17}, {'id': 'Y7.6c', 'index': 18}]"
rapiϑβənāi,rapiϑβināi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.6c', 'index': 19}, {'id': 'Y7.7a', 'index': 0}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.7a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.7a', 'index': 2}, {'id': 'Y7.7a', 'index': 3}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.7a', 'index': 4}]"
frādat̰fšaōuue,frādat̰fšauue,1,"[{'type': 'replace', 'from': 'aō', 'to': 'au', 'str': 'au for aō', 'is_documented': True, 'description': ""the monophthongization of the diphthong aō into a is noted in Indian manuscripts, though to a 'very lesser extent' than its monophthongization to u""}, {'type': 'replace', 'from': 'uu', 'to': 'u', 'str': 'u for uu', 'is_documented': True, 'description': 'uu replaces short u, lengthening effect common in Indian copies.'}]","[{'id': 'Y7.7a', 'index': 5}, {'id': 'Y7.7b', 'index': 0}]"
zaṇtumāica,zaṇtumāica,2,[],"[{'id': 'Y7.7b', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.7b', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.7b', 'index': 3}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.7b', 'index': 4}, {'id': 'Y7.7b', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.7b', 'index': 6}, {'id': 'Y7.7c', 'index': 0}]"
vahištahe,vahištahe,0,[],"[{'id': 'Y7.7c', 'index': 1}]"
āϑrasca,āϑrasca,0,[],"[{'id': 'Y7.7c', 'index': 2}, {'id': 'Y7.7c', 'index': 3}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y7.7c', 'index': 4}]"
mazdā̊,mazdā̊,0,[],"[{'id': 'Y7.7c', 'index': 5}]"
uzaiieirənāi,uzaiieirināi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.7c', 'index': 6}, {'id': 'Y7.8a', 'index': 0}, {'id': 'Y7.8a', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.8a', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.8a', 'index': 3}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.8a', 'index': 4}]"
frādat̰vīrāi,frādat̰vīrāi,0,[],"[{'id': 'Y7.8a', 'index': 5}, {'id': 'Y7.8b', 'index': 0}]"
dax́iiumāica,dax́iiumāica,0,[],"[{'id': 'Y7.8b', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.8b', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.8b', 'index': 3}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.8b', 'index': 4}]"
bərəzatō,bərəzatō,0,[],"[{'id': 'Y7.8b', 'index': 5}, {'id': 'Y7.8c', 'index': 0}, {'id': 'Y7.8c', 'index': 1}]"
ahurahe,ahurahe,0,[],"[{'id': 'Y7.8c', 'index': 2}]"
nafəδrō,nafəδrō,0,[],"[{'id': 'Y7.8c', 'index': 3}]"
apąm,apąm,0,[],"[{'id': 'Y7.8c', 'index': 4}]"
apasca,apasca,0,[],"[{'id': 'Y7.8c', 'index': 5}, {'id': 'Y7.8c', 'index': 6}]"
mazdaδātaiiā̊,mazdaδātaiiā̊,0,[],"[{'id': 'Y7.8c', 'index': 7}]"
aiβisrīϑrəmāi,aiβisrūϑrimāi,2,"[{'type': 'replace', 'from': 'ī', 'to': 'ū', 'str': 'ū for ī', 'is_documented': True, 'description': 'This is a prominent and widespread orthographic and phonological feature in Avestan manuscripts, particularly within the Iranian tradition'}, {'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.9a', 'index': 0}, {'id': 'Y7.9a', 'index': 1}]"
aibigaiiāi,aibigaiiāi,0,[],"[{'id': 'Y7.9a', 'index': 2}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.9a', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.9a', 'index': 4}, {'id': 'Y7.9a', 'index': 5}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.9a', 'index': 6}]"
frādat̰vīspąmhujiiāitə̄e,frādat̰vīspąmhujiiātə̄e,1,"[{'type': 'replace', 'from': 'āi', 'to': 'ā', 'str': 'ā for āi', 'is_documented': False, 'description': None}]","[{'id': 'Y7.9a', 'index': 7}, {'id': 'Y7.9b', 'index': 0}, {'id': 'Y7.9b', 'index': 1}]"
zaraϑuštrōtəmāica,zaraϑuštrōtəmāica,0,[],"[{'id': 'Y7.9b', 'index': 2}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.9b', 'index': 3}, {'id': 'Y7.9b', 'index': 4}, {'id': 'Y7.9b', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.9b', 'index': 6}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.9b', 'index': 7}]"
aṣ̌aōnem,aṣ̌aōnīm,1,"[{'type': 'replace', 'from': 'e', 'to': 'ī', 'str': 'ī for e', 'is_documented': True, 'description': ""In Iranian manuscripts, 'e' for 'i' is very frequent in final position""}]","[{'id': 'Y7.9b', 'index': 8}, {'id': 'Y7.9c', 'index': 0}, {'id': 'Y7.9c', 'index': 1}]"
aṣ̌aōnąm,aṣ̌aōnąm,0,[],"[{'id': 'Y7.9c', 'index': 2}, {'id': 'Y7.9c', 'index': 3}]"
aṣ̌aōnem,aṣ̌aōnīm,1,"[{'type': 'replace', 'from': 'e', 'to': 'ī', 'str': 'ī for e', 'is_documented': True, 'description': ""In Iranian manuscripts, 'e' for 'i' is very frequent in final position""}]","[{'id': 'Y7.9c', 'index': 4}, {'id': 'Y7.9c', 'index': 5}]"
aṣ̌aōnąm,aṣ̌aōnąm,0,[],"[{'id': 'Y7.9c', 'index': 6}, {'id': 'Y7.9c', 'index': 7}]"
frauuašanąm,frauuaṣ̌inąm,2,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}, {'type': 'replace', 'from': 'a', 'to': 'i', 'str': 'i for a', 'is_documented': True, 'description': ""In Iranian manuscripts, the confusion of 'a' for 'i' occurs, especially before nasals or after 'r' (e.g., 'tną' for 'tą', 'ϑrətiia-' for 'ϑritiia-'). This is part of the general confusion of short vowels ('i', 'e', 'ə'). While Indian manuscripts show frequent 'i' for 'ə' and 'i' for 'e', a direct 'a' for 'i' is not highlighted as a distinct feature.""}]","[{'id': 'Y7.9c', 'index': 8}]"
γə̄nąnąmca,γə̄nąnąmca,0,[],"[{'id': 'Y7.9c', 'index': 9}]"
vīrōvąϑβanąm,vīrōvąϑβanąm,0,[],"[{'id': 'Y7.9c', 'index': 10}, {'id': 'Y7.9c', 'index': 11}]"
yāiriiaiiā̊sca,yāiriiaiiā̊sca,0,[],"[{'id': 'Y7.9c', 'index': 12}]"
hušitōiš,hušitōiš,0,[],"[{'id': 'Y7.9c', 'index': 13}, {'id': 'Y7.9c', 'index': 14}]"
amaheca,amaheca,0,[],"[{'id': 'Y7.9c', 'index': 15}]"
hutāštahe,hutāštahe,0,[],"[{'id': 'Y7.9c', 'index': 16}]"
huraōδahe,huraōδahe,0,[],"[{'id': 'Y7.9c', 'index': 17}, {'id': 'Y7.9c', 'index': 18}]"
vərəϑraγnaheca,vərəϑraγnaheca,0,[],"[{'id': 'Y7.9c', 'index': 19}]"
ahuraδātahe,ahuraδātahe,0,[],"[{'id': 'Y7.9c', 'index': 20}]"
vanaiṇtaiiā̊sca,vanaiṇtiiā̊sca,1,"[{'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.9c', 'index': 21}]"
uparatātō,uparatātō,0,[],"[{'id': 'Y7.9c', 'index': 22}]"
ušahənāi,ušahināi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.9c', 'index': 23}, {'id': 'Y7.10a', 'index': 0}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.10a', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.10a', 'index': 2}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.10a', 'index': 3}, {'id': 'Y7.10a', 'index': 4}]"
bərəjiiāi,bərəjiiāi,0,[],"[{'id': 'Y7.10a', 'index': 5}, {'id': 'Y7.10b', 'index': 0}]"
nmāniiāica,nmāńiiāica,1,"[{'type': 'replace', 'from': 'n', 'to': 'ń', 'str': 'ń for n', 'is_documented': True, 'description': 'Palatal ń replaced by n, especially in Indian traditions.'}]","[{'id': 'Y7.10b', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.10b', 'index': 2}, {'id': 'Y7.10b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.10b', 'index': 4}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.10b', 'index': 5}]"
sraōṣ̌ahe,sraōšahe,1,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}]","[{'id': 'Y7.10b', 'index': 6}, {'id': 'Y7.10c', 'index': 0}, {'id': 'Y7.10c', 'index': 1}]"
aṣ̌aiiehe,aṣ̌iiehe,1,"[{'type': 'replace', 'from': 'ai', 'to': 'ii', 'str': 'ii for ai', 'is_documented': True, 'description': 'The sources discuss ii primarily in relation to ī (and y/ẏ), where uu for ū and ii for ī are described as a scriptural convention in Indian manuscripts influenced by Gujarati orthography, with inverse spellings also occurring'}, {'type': 'insert', 'to': 'i', 'str': 'i inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.10c', 'index': 2}]"
aṣ̌auuatō,aṣ̌iuuatō,1,"[{'type': 'replace', 'from': 'au', 'to': 'i', 'str': 'i for au', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'u', 'to': 'uu', 'str': 'uu for u', 'is_documented': True, 'description': 'Short u replaces uu or ū, common in Indian manuscripts.'}]","[{'id': 'Y7.10c', 'index': 3}]"
vərəϑrājanō,vərəϑrājanō,0,[],"[{'id': 'Y7.10c', 'index': 4}, {'id': 'Y7.10c', 'index': 5}]"
frādat̰gaēϑahe,frādat̰gaēϑahe,0,[],"[{'id': 'Y7.10c', 'index': 6}]"
raṣ̌nōiš,rašnaōš,2,"[{'type': 'replace', 'from': 'ṣ̌', 'to': 'š', 'str': 'š for ṣ̌', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'ōi', 'to': 'aō', 'str': 'aō for ōi', 'is_documented': True, 'description': ""This feature represents a confusion within a broader group of spellings including aō, ōi, aōi, and ō. This confusion arises because all these forms were likely pronounced as ō or ū. While ōi for aō 'does not usually occur' as a general rule in Iranian manuscripts, it can be found in specific contexts, such as the genitive singular forms of u-stems (e.g., rašnaōš vs. rašnōiš), where there might be influence from i-stems. In Indian manuscripts, this type of confusion, including ō for ōi and ōi for ō, is frequently observed""}]","[{'id': 'Y7.10c', 'index': 7}]"
razištahe,razištahe,0,[],"[{'id': 'Y7.10c', 'index': 8}, {'id': 'Y7.10c', 'index': 9}]"
arəštātasca,arštātasca,1,"[{'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.10c', 'index': 10}]"
frādat̰gaēϑaiiā̊,frādat̰gaēϑaiiā̊,0,[],"[{'id': 'Y7.10c', 'index': 11}, {'id': 'Y7.10c', 'index': 12}]"
varədat̰gaēϑaiiā̊,varədat̰gaēϑaiiā̊,0,[],"[{'id': 'Y7.10c', 'index': 13}]"
māhiiaēibiiō,māhiiaēibiiō,0,[],"[{'id': 'Y7.10c', 'index': 14}, {'id': 'Y7.11a', 'index': 0}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.11a', 'index': 1}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y7.11a', 'index': 2}]"
aṇtarəmā̊ŋhāi,aṇtarəmā̊ŋhāi,0,[],"[{'id': 'Y7.11a', 'index': 5}, {'id': 'Y7.11a', 'index': 6}]"
aṇtarəmā̊ŋhāi,aṇtarəmā̊ŋhāi,0,[],"[{'id': 'Y7.11a', 'index': 9}, {'id': 'Y7.11a', 'index': 10}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.11a', 'index': 12}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.11a', 'index': 14}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.11a', 'index': 15}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.11a', 'index': 18}, {'id': 'Y7.11a', 'index': 19}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.11a', 'index': 22}, {'id': 'Y7.11a', 'index': 23}]"
pərənōmā̊ŋhāi,pərənōmā̊ŋhāi,0,[],"[{'id': 'Y7.11a', 'index': 24}, {'id': 'Y7.11b', 'index': 0}]"
vīšaptaϑāica,vīšaptaϑāica,0,[],"[{'id': 'Y7.11b', 'index': 1}]"
vīšaptaϑāica,vīšaptaϑāica,0,[],"[{'id': 'Y7.11b', 'index': 2}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.11b', 'index': 3}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.11b', 'index': 4}, {'id': 'Y7.11b', 'index': 5}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.11b', 'index': 6}]"
yāiriiaēibiiō,yāiriiaēibiiō,0,[],"[{'id': 'Y7.11b', 'index': 7}, {'id': 'Y7.12a', 'index': 0}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12a', 'index': 1}]"
ratubiiō,ratubiiō,0,[],"[{'id': 'Y7.12a', 'index': 2}]"
maiδiiōizarəmiiāi,maiδiiōizarəmaiiāi,1,"[{'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y7.12a', 'index': 3}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.12a', 'index': 4}, {'id': 'Y7.12a', 'index': 5}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12a', 'index': 6}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12a', 'index': 7}]"
maiδiiōišəmāi,maiδiiōišəmāi,0,[],"[{'id': 'Y7.12a', 'index': 8}, {'id': 'Y7.12b', 'index': 0}, {'id': 'Y7.12b', 'index': 1}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.12b', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12b', 'index': 3}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12b', 'index': 4}]"
paitišahiiāi,paitišhahiiāi,1,"[{'type': 'delete', 'from': 'h', 'str': 'h deleted', 'is_documented': True, 'description': 'The loss of aspiration (h) is a significant orthographic and phonological feature influenced by modern recitation practices. In Indian manuscripts, this loss is widespread and can occur in various positions within a word. It is attributed to the influence of Gujarati, where h is often pronounced softly or omitted, particularly in medial position'}]","[{'id': 'Y7.12c', 'index': 0}]"
aṣ̌aōne,aṣ̌aōne,0,[],"[{'id': 'Y7.12c', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y7.12c', 'index': 2}, {'id': 'Y7.12c', 'index': 3}]"
raϑβe,raϑβe,0,[],"[{'id': 'Y7.12c', 'index': 4}]"
aiiāϑrəmāi,aiiāϑrimāi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.12c', 'index': 5}, {'id': 'Y7.12d', 'index': 0}]"
fraōuruuaēštrəmāi,fraōuruuaēštrimāi,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y7.12d', 'index': 1}, {'id': 'Y7.12d', 'index': 2}]"
