transliterated,reference,distance,features,address
ratūm,ratūm,0,[],"[{'id': 'Y6.6b', 'index': 4}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.6b', 'index': 5}]"
sraošəm,sraōšəm,1,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'insert', 'to': 'o', 'str': 'o inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y6.6b', 'index': 6}, {'id': 'Y6.6c', 'index': 0}]"
aṣ̌īm,aṣ̌īm,0,[],"[{'id': 'Y6.6c', 'index': 1}]"
huroδəm,huraōδəm,2,"[{'type': 'replace', 'from': 'o', 'to': 'aō', 'str': 'aō for o', 'is_documented': False, 'description': None}]","[{'id': 'Y6.6c', 'index': 2}]"
vərəϑrājanəm,vərəϑrājanəm,0,[],"[{'id': 'Y6.6c', 'index': 3}]"
frādat̰gaēϑəm,frādat̰gaēϑəm,0,[],"[{'id': 'Y6.6c', 'index': 4}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.6c', 'index': 5}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y6.6c', 'index': 6}]"
ratūm,ratūm,0,[],"[{'id': 'Y6.6c', 'index': 7}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.6c', 'index': 8}]"
rašnūm,rašnūm,0,[],"[{'id': 'Y6.6c', 'index': 9}, {'id': 'Y6.6cF', 'index': 0}]"
razištəm,razištəm,0,[],"[{'id': 'Y6.6cF', 'index': 1}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.6cF', 'index': 2}]"
arštātəmca,arštātəmca,0,[],"[{'id': 'Y6.6cF', 'index': 3}]"
frādat̰,frādat̰,0,[],"[{'id': 'Y6.6cF', 'index': 4}]"
gaēϑą̇m,gaēϑąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y6.6cF', 'index': 5}]"
varədat̰gaēϑą̇m,varədat̰gaēϑąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y6.6cF', 'index': 6}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.6cF', 'index': 7}]"
māhiia,māhiia,0,[],"[{'id': 'Y6.6cF', 'index': 8}, {'id': 'Y6.7a', 'index': 0}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y6.7a', 'index': 1}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y6.7a', 'index': 2}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.7a', 'index': 3}]"
ẏazamaide,yazamaide,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y6.7a', 'index': 4}]"
aṇtarəmā̊ŋhəm,aṇtarəmā̊ŋhəm,2,[],"[{'id': 'Y6.7b', 'index': 0}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.7b', 'index': 1}, {'id': 'Y6.7b', 'index': 2}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y6.7b', 'index': 3}]"
ratūm,ratūm,0,[],"[{'id': 'Y6.7b', 'index': 4}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.7b', 'index': 5}]"
pərənōmā̊ŋhəm,pərənōmā̊ŋhəm,0,[],"[{'id': 'Y6.7b', 'index': 6}, {'id': 'Y6.7c', 'index': 0}]"
vīspataϑəmca,vīspanamca,3,"[{'type': 'replace', 'from': 't', 'to': 'n', 'str': 'n for t', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'ϑ', 'str': 'ϑ inserted', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y6.7c', 'index': 1}]"
vīšapataϑəmca,vīšaptaϑəm,3,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'insert', 'to': 'c', 'str': 'c inserted', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y6.7c', 'index': 2}]"
vīspataϑəmca,vīspanamca,3,"[{'type': 'replace', 'from': 't', 'to': 'n', 'str': 'n for t', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'ϑ', 'str': 'ϑ inserted', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'ə', 'str': 'ə inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y6.7c', 'index': 3}]"
vīšapataϑəmca,vīšaptaϑəm,3,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}, {'type': 'insert', 'to': 'c', 'str': 'c inserted', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y6.7c', 'index': 4}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.7c', 'index': 5}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y6.7c', 'index': 6}]"
ratūm,ratūm,0,[],"[{'id': 'Y6.7c', 'index': 7}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.7c', 'index': 8}, {'id': 'Y6.7c', 'index': 9}]"
ẏāiriia,yāiriia,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y6.7c', 'index': 10}, {'id': 'Y6.8a', 'index': 0}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y6.8a', 'index': 1}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y6.8a', 'index': 2}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.8a', 'index': 3}]"
ẏazamaide,yazamaide,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y6.8a', 'index': 4}]"
maiδiiōzarəmaēm,maiδiiōizarəmaēm,1,"[{'type': 'replace', 'from': 'ō', 'to': 'ōi', 'str': 'ōi for ō', 'is_documented': False, 'description': None}]","[{'id': 'Y6.8a', 'index': 5}, {'id': 'Y6.8b', 'index': 0}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8b', 'index': 1}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y6.8b', 'index': 2}]"
ratūm,ratūm,0,[],"[{'id': 'Y6.8b', 'index': 3}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.8b', 'index': 4}]"
maiδiiōšəməm,maiδiiōišəməm,1,"[{'type': 'replace', 'from': 'ō', 'to': 'ōi', 'str': 'ōi for ō', 'is_documented': False, 'description': None}]","[{'id': 'Y6.8b', 'index': 5}, {'id': 'Y6.8c', 'index': 0}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8c', 'index': 1}, {'id': 'Y6.8c', 'index': 2}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y6.8c', 'index': 3}]"
ratūm,ratūm,0,[],"[{'id': 'Y6.8c', 'index': 4}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.8c', 'index': 5}]"
paitišhahīm,paitišhahīm,0,[],"[{'id': 'Y6.8c', 'index': 6}, {'id': 'Y6.8d', 'index': 0}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8d', 'index': 1}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y6.8d', 'index': 2}]"
ratūm,ratūm,0,[],"[{'id': 'Y6.8d', 'index': 3}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.8d', 'index': 4}]"
aiiāϑrəməm,aiiāϑriməm,1,"[{'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y6.8d', 'index': 5}, {'id': 'Y6.8e', 'index': 0}, {'id': 'Y6.8e', 'index': 1}]"
fraouruuaēštrəməm,fraōuruuaēštriməm,2,"[{'type': 'replace', 'from': 'a', 'to': 'aō', 'str': 'aō for a', 'is_documented': True, 'description': 'In Indian manuscripts, a for aō is a form of monophthongization, though it is relatively less frequent compared to u for aō'}, {'type': 'replace', 'from': 'ou', 'to': 'u', 'str': 'u for ou', 'is_documented': False, 'description': None}, {'type': 'replace', 'from': 'ə', 'to': 'i', 'str': 'i for ə', 'is_documented': True, 'description': 'ə used for i, especially in Iranian manuscripts.'}]","[{'id': 'Y6.8e', 'index': 2}]"
varšniharštəmca,varšniharštəm,2,"[{'type': 'insert', 'to': 'c', 'str': 'c inserted', 'is_documented': False, 'description': None}, {'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y6.8e', 'index': 3}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8e', 'index': 4}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.8e', 'index': 5}]"
ratūm,ratūm,0,[],"[{'id': 'Y6.8e', 'index': 6}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.8e', 'index': 7}]"
maiδiiāirīm,maiδiiāirīm,0,[],"[{'id': 'Y6.8e', 'index': 8}, {'id': 'Y6.8f', 'index': 0}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8f', 'index': 1}, {'id': 'Y6.8f', 'index': 2}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.8f', 'index': 3}]"
ratūm,ratūm,0,[],"[{'id': 'Y6.8f', 'index': 4}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.8f', 'index': 5}]"
hamaspaϑmaēdaēm,hamaspaϑmaēdaēm,0,[],"[{'id': 'Y6.8f', 'index': 6}, {'id': 'Y6.8g', 'index': 0}, {'id': 'Y6.8g', 'index': 1}]"
aṣ̌auuanəm,aṣ̌auuanəm,0,[],"[{'id': 'Y6.8g', 'index': 2}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y6.8g', 'index': 3}]"
ratūm,ratūm,0,[],"[{'id': 'Y6.8g', 'index': 4}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.8g', 'index': 5}, {'id': 'Y6.8g', 'index': 6}]"
sarəδa,sarəδa,0,[],"[{'id': 'Y6.8g', 'index': 7}, {'id': 'Y6.8h', 'index': 0}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y6.8h', 'index': 1}]"
ašahe,aṣ̌ahe,1,"[{'type': 'replace', 'from': 'š', 'to': 'ṣ̌', 'str': 'ṣ̌ for š', 'is_documented': True, 'description': 'š used for ṣ̌ (written ṣ̌), common simplification.'}]","[{'id': 'Y6.8h', 'index': 2}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.8h', 'index': 3}, {'id': 'Y6.8h', 'index': 4}]"
ẏazamaide,yazamaide,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y6.8h', 'index': 5}]"
vīspe,vīspe,0,[],"[{'id': 'Y6.8h', 'index': 6}, {'id': 'Y6.9a', 'index': 0}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.9a', 'index': 1}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.9a', 'index': 2}]"
ẏazamaide,yazamaide,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y6.9a', 'index': 3}, {'id': 'Y6.9a', 'index': 4}]"
ẏōi,yōi,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y6.9a', 'index': 5}, {'id': 'Y6.9aF', 'index': 0}]"
həṇti,həṇti,2,[],"[{'id': 'Y6.9aF', 'index': 1}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.9aF', 'index': 2}]"
ratauuō,ratauuō,0,[],"[{'id': 'Y6.9aF', 'index': 3}]"
ϑriiasca,ϑraiiasca,1,"[{'type': 'replace', 'from': 'ii', 'to': 'ai', 'str': 'ai for ii', 'is_documented': False, 'description': None}, {'type': 'delete', 'from': 'i', 'str': 'i deleted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y6.9aF', 'index': 4}]"
ϑrisą̇sca,ϑrisąsca,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y6.9aF', 'index': 5}]"
nazdišta,nazdišta,0,[],"[{'id': 'Y6.9aF', 'index': 6}]"
pairišhāuuanaiiō,pairišhāuuanaiiō,0,[],"[{'id': 'Y6.9aF', 'index': 7}]"
ẏōi,yōi,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y6.9aF', 'index': 8}]"
həṇti,həṇti,2,[],"[{'id': 'Y6.9aF', 'index': 9}]"
aṣ̌ahe,aṣ̌ahe,0,[],"[{'id': 'Y6.9aF', 'index': 10}]"
yat̰,yat̰,0,[],"[{'id': 'Y6.9aF', 'index': 11}]"
vahištahe,vahištahe,0,[],"[{'id': 'Y6.9aF', 'index': 12}]"
mazdōfrasāsta,mazdōfrasāsta,0,[],"[{'id': 'Y6.9aF', 'index': 13}, {'id': 'Y6.9aF', 'index': 14}]"
zaraϑuštrōfroxta,zaraϑuštrōfraōxta,2,"[{'type': 'replace', 'from': 'o', 'to': 'aō', 'str': 'aō for o', 'is_documented': False, 'description': None}]","[{'id': 'Y6.9aF', 'index': 15}]"
ahura,ahura,0,[],"[{'id': 'Y6.9aF', 'index': 16}, {'id': 'Y6.10a', 'index': 0}]"
miϑra,miϑra,0,[],"[{'id': 'Y6.10a', 'index': 1}]"
bərəzaṇta,bərəzaṇta,2,[],"[{'id': 'Y6.10a', 'index': 2}]"
aiϑiiējaŋha,aiϑiiejaŋha,1,"[{'type': 'replace', 'from': 'ē', 'to': 'e', 'str': 'e for ē', 'is_documented': True, 'description': 'While the dominant trend noted is e for ē (shortening) in Indian manuscripts due to recitation habits, especially for final ē'}]","[{'id': 'Y6.10a', 'index': 3}, {'id': 'Y6.10a', 'index': 4}]"
aṣ̌auuana,aṣ̌auuana,0,[],"[{'id': 'Y6.10a', 'index': 5}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.10a', 'index': 6}]"
starə̄ušca,strə̄ušca,1,"[{'type': 'insert', 'to': 'a', 'str': 'a inserted', 'is_documented': True, 'description': ""In Indian manuscripts, anaptyxis (vowel insertion) is very frequent, especially in consonantal clusters involving sonorants (m, n, r). The usual anaptyctic vowel is a. Examples include sar for sr, man for mn, xaš for xš. Less commonly, ə or i can be inserted in hr clusters. This is influenced by Gujarati's tendency to avoid complex consonant clusters and prefer open syllables.In Iranian manuscripts, syncope (vowel deletion) is frequent, particularly of short vowels in the first syllables of polysyllabic words. This is attributed to the 'allegro' (fast) pronunciation in regions like Yazd. Common positions for syncope include before r (e.g., srəδanąmca for sarəδanąmca), before semivowels (ii, uu), and after h. i deletion is part of this phenomenon.""}]","[{'id': 'Y6.10a', 'index': 7}, {'id': 'Y6.10b', 'index': 0}]"
mā̊ŋhəmca,mā̊ŋhəmca,0,[],"[{'id': 'Y6.10b', 'index': 1}]"
huuarəca,huuarəca,0,[],"[{'id': 'Y6.10b', 'index': 2}]"
uruuarāhu,uruuarāhu,0,[],"[{'id': 'Y6.10b', 'index': 3}]"
paiti,paiti,0,[],"[{'id': 'Y6.10b', 'index': 4}]"
barəsmaniiā̊,barəsmaniiāhu,3,"[{'type': 'replace', 'from': 'ā̊', 'to': 'ā', 'str': 'ā for ā̊', 'is_documented': True, 'description': ""In Iranian manuscripts, the dominant trend is the disappearance of ā̊, evolving into ā. This is considered a 'loss of a distinctive vowel'. Therefore, ā̊ for ā would primarily represent an inverse spelling or a 'wrong transcription' in this tradition""}, {'type': 'delete', 'from': 'h', 'str': 'h deleted', 'is_documented': True, 'description': 'The loss of aspiration (h) is a significant orthographic and phonological feature influenced by modern recitation practices. In Indian manuscripts, this loss is widespread and can occur in various positions within a word. It is attributed to the influence of Gujarati, where h is often pronounced softly or omitted, particularly in medial position'}, {'type': 'delete', 'from': 'u', 'str': 'u deleted', 'is_documented': True, 'description': ""his phenomenon is part of a broader tendency for the loss of short vowels in Iranian manuscripts, especially noticeable in later copies. It is particularly characteristic of the Yazdi Behdini recitation tradition, which often features an 'allegro' or fast pronunciation. In this context, unstressed vowels, including u, tend to be elided when they occur before nasals, liquids, and semivowels. While not explicitly listed as a standalone feature solely for u, it is encompassed by the general pattern of short vowel syncope.""}]","[{'id': 'Y6.10b', 'index': 5}]"
miϑrəm,miϑrəm,0,[],"[{'id': 'Y6.10b', 'index': 7}]"
vīspaną̇m,vīspanąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y6.10b', 'index': 8}]"
dax́iiuną̇m,dax́iiunąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y6.10b', 'index': 9}]"
daŋ́hupaitīm,daiŋ́hupaitīm,1,"[{'type': 'replace', 'from': 'a', 'to': 'ai', 'str': 'ai for a', 'is_documented': False, 'description': None}]","[{'id': 'Y6.10b', 'index': 10}, {'id': 'Y6.10b', 'index': 11}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.10b', 'index': 12}, {'id': 'Y6.10c', 'index': 0}]"
ahurəm,ahurəm,0,[],"[{'id': 'Y6.10c', 'index': 1}, {'id': 'Y6.11a', 'index': 0}]"
mazdą̇m,mazdąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y6.11a', 'index': 1}]"
raēuuaṇtəm,raēuuaṇtəm,0,[],"[{'id': 'Y6.11a', 'index': 2}]"
x́arənaŋhaṇtəm,xᵛarənaŋᵛhaṇtəm,2,"[{'type': 'replace', 'from': 'x́', 'to': 'xᵛ', 'str': 'xᵛ for x́', 'is_documented': True, 'description': 'Velar fricative confusion: x́ replaces xᵛ, especially in Indian manuscripts.'}, {'type': 'replace', 'from': 'ŋ', 'to': 'ŋᵛ', 'str': 'ŋᵛ for ŋ', 'is_documented': True, 'description': 'Labialized nasal ŋᵛ becomes ŋ or ŋh in both traditions.'}]","[{'id': 'Y6.11a', 'index': 3}, {'id': 'Y6.11a', 'index': 4}]"
yazamaide,yazamaide,0,[],"[{'id': 'Y6.11a', 'index': 5}]"
aṣ̌āuną̇m,aṣ̌āunąm,1,"[{'type': 'replace', 'from': 'ą̇', 'to': 'ą', 'str': 'ą for ą̇', 'is_documented': True, 'description': 'ą̇ is standard in Indian manuscripts, ą in Iranian ones.'}]","[{'id': 'Y6.11a', 'index': 6}, {'id': 'Y6.11b', 'index': 0}]"
vaŋhuīš,vaŋhuš,1,"[{'type': 'insert', 'to': 'ī', 'str': 'ī inserted', 'is_documented': False, 'description': None}]","[{'id': 'Y6.11b', 'index': 1}]"
sūrā̊,sūrā̊,0,[],"[{'id': 'Y6.11b', 'index': 2}]"
spəṇtā̊,spəṇtā̊,0,[],"[{'id': 'Y6.11b', 'index': 3}]"
frauuašaiiō,frauuašaiiō,0,[],"[{'id': 'Y6.11b', 'index': 4}]"
ẏazamaide,yazamaide,1,"[{'type': 'replace', 'from': 'ẏ', 'to': 'y', 'str': 'y for ẏ', 'is_documented': True, 'description': 'Orthographic variation: ẏ used for y in Indian tradition.'}]","[{'id': 'Y6.11b', 'index': 5}]"
